image_id,task1_path,task2_path,task1_exists,task2_exists,same_content,error
002076,D:\Biology-AI\data\Task1_Segmentation\images\002076.jpg,D:\Biology-AI\data\Task2_Attributes\images\002076.jpg,True,True,True,
002077,D:\Biology-AI\data\Task1_Segmentation\images\002077.jpg,D:\Biology-AI\data\Task2_Attributes\images\002077.jpg,True,True,True,
002078,D:\Biology-AI\data\Task1_Segmentation\images\002078.jpg,D:\Biology-AI\data\Task2_Attributes\images\002078.jpg,True,True,True,
002079,D:\Biology-AI\data\Task1_Segmentation\images\002079.jpg,D:\Biology-AI\data\Task2_Attributes\images\002079.jpg,True,True,True,
002080,D:\Biology-AI\data\Task1_Segmentation\images\002080.jpg,D:\Biology-AI\data\Task2_Attributes\images\002080.jpg,True,True,True,
002081,D:\Biology-AI\data\Task1_Segmentation\images\002081.jpg,D:\Biology-AI\data\Task2_Attributes\images\002081.jpg,True,True,True,
002082,D:\Biology-AI\data\Task1_Segmentation\images\002082.jpg,D:\Biology-AI\data\Task2_Attributes\images\002082.jpg,True,True,True,
002083,D:\Biology-AI\data\Task1_Segmentation\images\002083.jpg,D:\Biology-AI\data\Task2_Attributes\images\002083.jpg,True,True,True,
002084,D:\Biology-AI\data\Task1_Segmentation\images\002084.jpg,D:\Biology-AI\data\Task2_Attributes\images\002084.jpg,True,True,True,
002085,D:\Biology-AI\data\Task1_Segmentation\images\002085.jpg,D:\Biology-AI\data\Task2_Attributes\images\002085.jpg,True,True,True,
002086,D:\Biology-AI\data\Task1_Segmentation\images\002086.jpg,D:\Biology-AI\data\Task2_Attributes\images\002086.jpg,True,True,True,
002087,D:\Biology-AI\data\Task1_Segmentation\images\002087.jpg,D:\Biology-AI\data\Task2_Attributes\images\002087.jpg,True,True,True,
002088,D:\Biology-AI\data\Task1_Segmentation\images\002088.jpg,D:\Biology-AI\data\Task2_Attributes\images\002088.jpg,True,True,True,
002089,D:\Biology-AI\data\Task1_Segmentation\images\002089.jpg,D:\Biology-AI\data\Task2_Attributes\images\002089.jpg,True,True,True,
002090,D:\Biology-AI\data\Task1_Segmentation\images\002090.jpg,D:\Biology-AI\data\Task2_Attributes\images\002090.jpg,True,True,True,
002091,D:\Biology-AI\data\Task1_Segmentation\images\002091.jpg,D:\Biology-AI\data\Task2_Attributes\images\002091.jpg,True,True,True,
002092,D:\Biology-AI\data\Task1_Segmentation\images\002092.jpg,D:\Biology-AI\data\Task2_Attributes\images\002092.jpg,True,True,True,
002093,D:\Biology-AI\data\Task1_Segmentation\images\002093.jpg,D:\Biology-AI\data\Task2_Attributes\images\002093.jpg,True,True,True,
002094,D:\Biology-AI\data\Task1_Segmentation\images\002094.jpg,D:\Biology-AI\data\Task2_Attributes\images\002094.jpg,True,True,True,
002095,D:\Biology-AI\data\Task1_Segmentation\images\002095.jpg,D:\Biology-AI\data\Task2_Attributes\images\002095.jpg,True,True,True,
002096,D:\Biology-AI\data\Task1_Segmentation\images\002096.jpg,D:\Biology-AI\data\Task2_Attributes\images\002096.jpg,True,True,True,
002097,D:\Biology-AI\data\Task1_Segmentation\images\002097.jpg,D:\Biology-AI\data\Task2_Attributes\images\002097.jpg,True,True,True,
002098,D:\Biology-AI\data\Task1_Segmentation\images\002098.jpg,D:\Biology-AI\data\Task2_Attributes\images\002098.jpg,True,True,True,
002099,D:\Biology-AI\data\Task1_Segmentation\images\002099.jpg,D:\Biology-AI\data\Task2_Attributes\images\002099.jpg,True,True,True,
002100,D:\Biology-AI\data\Task1_Segmentation\images\002100.jpg,D:\Biology-AI\data\Task2_Attributes\images\002100.jpg,True,True,True,
002101,D:\Biology-AI\data\Task1_Segmentation\images\002101.jpg,D:\Biology-AI\data\Task2_Attributes\images\002101.jpg,True,True,True,
002102,D:\Biology-AI\data\Task1_Segmentation\images\002102.jpg,D:\Biology-AI\data\Task2_Attributes\images\002102.jpg,True,True,True,
002103,D:\Biology-AI\data\Task1_Segmentation\images\002103.jpg,D:\Biology-AI\data\Task2_Attributes\images\002103.jpg,True,True,True,
002104,D:\Biology-AI\data\Task1_Segmentation\images\002104.jpg,D:\Biology-AI\data\Task2_Attributes\images\002104.jpg,True,True,True,
002105,D:\Biology-AI\data\Task1_Segmentation\images\002105.jpg,D:\Biology-AI\data\Task2_Attributes\images\002105.jpg,True,True,True,
002106,D:\Biology-AI\data\Task1_Segmentation\images\002106.jpg,D:\Biology-AI\data\Task2_Attributes\images\002106.jpg,True,True,True,
002107,D:\Biology-AI\data\Task1_Segmentation\images\002107.jpg,D:\Biology-AI\data\Task2_Attributes\images\002107.jpg,True,True,True,
002108,D:\Biology-AI\data\Task1_Segmentation\images\002108.jpg,D:\Biology-AI\data\Task2_Attributes\images\002108.jpg,True,True,True,
002109,D:\Biology-AI\data\Task1_Segmentation\images\002109.jpg,D:\Biology-AI\data\Task2_Attributes\images\002109.jpg,True,True,True,
002110,D:\Biology-AI\data\Task1_Segmentation\images\002110.jpg,D:\Biology-AI\data\Task2_Attributes\images\002110.jpg,True,True,True,
002111,D:\Biology-AI\data\Task1_Segmentation\images\002111.jpg,D:\Biology-AI\data\Task2_Attributes\images\002111.jpg,True,True,True,
002112,D:\Biology-AI\data\Task1_Segmentation\images\002112.jpg,D:\Biology-AI\data\Task2_Attributes\images\002112.jpg,True,True,True,
002113,D:\Biology-AI\data\Task1_Segmentation\images\002113.jpg,D:\Biology-AI\data\Task2_Attributes\images\002113.jpg,True,True,True,
002114,D:\Biology-AI\data\Task1_Segmentation\images\002114.jpg,D:\Biology-AI\data\Task2_Attributes\images\002114.jpg,True,True,True,
002115,D:\Biology-AI\data\Task1_Segmentation\images\002115.jpg,D:\Biology-AI\data\Task2_Attributes\images\002115.jpg,True,True,True,
002116,D:\Biology-AI\data\Task1_Segmentation\images\002116.jpg,D:\Biology-AI\data\Task2_Attributes\images\002116.jpg,True,True,True,
002117,D:\Biology-AI\data\Task1_Segmentation\images\002117.jpg,D:\Biology-AI\data\Task2_Attributes\images\002117.jpg,True,True,True,
002118,D:\Biology-AI\data\Task1_Segmentation\images\002118.jpg,D:\Biology-AI\data\Task2_Attributes\images\002118.jpg,True,True,True,
002119,D:\Biology-AI\data\Task1_Segmentation\images\002119.jpg,D:\Biology-AI\data\Task2_Attributes\images\002119.jpg,True,True,True,
002120,D:\Biology-AI\data\Task1_Segmentation\images\002120.jpg,D:\Biology-AI\data\Task2_Attributes\images\002120.jpg,True,True,True,
002121,D:\Biology-AI\data\Task1_Segmentation\images\002121.jpg,D:\Biology-AI\data\Task2_Attributes\images\002121.jpg,True,True,True,
002122,D:\Biology-AI\data\Task1_Segmentation\images\002122.jpg,D:\Biology-AI\data\Task2_Attributes\images\002122.jpg,True,True,True,
002123,D:\Biology-AI\data\Task1_Segmentation\images\002123.jpg,D:\Biology-AI\data\Task2_Attributes\images\002123.jpg,True,True,True,
002124,D:\Biology-AI\data\Task1_Segmentation\images\002124.jpg,D:\Biology-AI\data\Task2_Attributes\images\002124.jpg,True,True,True,
002125,D:\Biology-AI\data\Task1_Segmentation\images\002125.jpg,D:\Biology-AI\data\Task2_Attributes\images\002125.jpg,True,True,True,
002126,D:\Biology-AI\data\Task1_Segmentation\images\002126.jpg,D:\Biology-AI\data\Task2_Attributes\images\002126.jpg,True,True,True,
002127,D:\Biology-AI\data\Task1_Segmentation\images\002127.jpg,D:\Biology-AI\data\Task2_Attributes\images\002127.jpg,True,True,True,
002128,D:\Biology-AI\data\Task1_Segmentation\images\002128.jpg,D:\Biology-AI\data\Task2_Attributes\images\002128.jpg,True,True,True,
002129,D:\Biology-AI\data\Task1_Segmentation\images\002129.jpg,D:\Biology-AI\data\Task2_Attributes\images\002129.jpg,True,True,True,
002130,D:\Biology-AI\data\Task1_Segmentation\images\002130.jpg,D:\Biology-AI\data\Task2_Attributes\images\002130.jpg,True,True,True,
002131,D:\Biology-AI\data\Task1_Segmentation\images\002131.jpg,D:\Biology-AI\data\Task2_Attributes\images\002131.jpg,True,True,True,
002132,D:\Biology-AI\data\Task1_Segmentation\images\002132.jpg,D:\Biology-AI\data\Task2_Attributes\images\002132.jpg,True,True,True,
002133,D:\Biology-AI\data\Task1_Segmentation\images\002133.jpg,D:\Biology-AI\data\Task2_Attributes\images\002133.jpg,True,True,True,
002134,D:\Biology-AI\data\Task1_Segmentation\images\002134.jpg,D:\Biology-AI\data\Task2_Attributes\images\002134.jpg,True,True,True,
002135,D:\Biology-AI\data\Task1_Segmentation\images\002135.jpg,D:\Biology-AI\data\Task2_Attributes\images\002135.jpg,True,True,True,
002136,D:\Biology-AI\data\Task1_Segmentation\images\002136.jpg,D:\Biology-AI\data\Task2_Attributes\images\002136.jpg,True,True,True,
002137,D:\Biology-AI\data\Task1_Segmentation\images\002137.jpg,D:\Biology-AI\data\Task2_Attributes\images\002137.jpg,True,True,True,
002138,D:\Biology-AI\data\Task1_Segmentation\images\002138.jpg,D:\Biology-AI\data\Task2_Attributes\images\002138.jpg,True,True,True,
002139,D:\Biology-AI\data\Task1_Segmentation\images\002139.jpg,D:\Biology-AI\data\Task2_Attributes\images\002139.jpg,True,True,True,
002140,D:\Biology-AI\data\Task1_Segmentation\images\002140.jpg,D:\Biology-AI\data\Task2_Attributes\images\002140.jpg,True,True,True,
002141,D:\Biology-AI\data\Task1_Segmentation\images\002141.jpg,D:\Biology-AI\data\Task2_Attributes\images\002141.jpg,True,True,True,
002142,D:\Biology-AI\data\Task1_Segmentation\images\002142.jpg,D:\Biology-AI\data\Task2_Attributes\images\002142.jpg,True,True,True,
002143,D:\Biology-AI\data\Task1_Segmentation\images\002143.jpg,D:\Biology-AI\data\Task2_Attributes\images\002143.jpg,True,True,True,
002144,D:\Biology-AI\data\Task1_Segmentation\images\002144.jpg,D:\Biology-AI\data\Task2_Attributes\images\002144.jpg,True,True,True,
002145,D:\Biology-AI\data\Task1_Segmentation\images\002145.jpg,D:\Biology-AI\data\Task2_Attributes\images\002145.jpg,True,True,True,
002146,D:\Biology-AI\data\Task1_Segmentation\images\002146.jpg,D:\Biology-AI\data\Task2_Attributes\images\002146.jpg,True,True,True,
002147,D:\Biology-AI\data\Task1_Segmentation\images\002147.jpg,D:\Biology-AI\data\Task2_Attributes\images\002147.jpg,True,True,True,
002148,D:\Biology-AI\data\Task1_Segmentation\images\002148.jpg,D:\Biology-AI\data\Task2_Attributes\images\002148.jpg,True,True,True,
002149,D:\Biology-AI\data\Task1_Segmentation\images\002149.jpg,D:\Biology-AI\data\Task2_Attributes\images\002149.jpg,True,True,True,
002150,D:\Biology-AI\data\Task1_Segmentation\images\002150.jpg,D:\Biology-AI\data\Task2_Attributes\images\002150.jpg,True,True,True,
002151,D:\Biology-AI\data\Task1_Segmentation\images\002151.jpg,D:\Biology-AI\data\Task2_Attributes\images\002151.jpg,True,True,True,
002152,D:\Biology-AI\data\Task1_Segmentation\images\002152.jpg,D:\Biology-AI\data\Task2_Attributes\images\002152.jpg,True,True,True,
002153,D:\Biology-AI\data\Task1_Segmentation\images\002153.jpg,D:\Biology-AI\data\Task2_Attributes\images\002153.jpg,True,True,True,
002154,D:\Biology-AI\data\Task1_Segmentation\images\002154.jpg,D:\Biology-AI\data\Task2_Attributes\images\002154.jpg,True,True,True,
002155,D:\Biology-AI\data\Task1_Segmentation\images\002155.jpg,D:\Biology-AI\data\Task2_Attributes\images\002155.jpg,True,True,True,
002156,D:\Biology-AI\data\Task1_Segmentation\images\002156.jpg,D:\Biology-AI\data\Task2_Attributes\images\002156.jpg,True,True,True,
002157,D:\Biology-AI\data\Task1_Segmentation\images\002157.jpg,D:\Biology-AI\data\Task2_Attributes\images\002157.jpg,True,True,True,
002158,D:\Biology-AI\data\Task1_Segmentation\images\002158.jpg,D:\Biology-AI\data\Task2_Attributes\images\002158.jpg,True,True,True,
002159,D:\Biology-AI\data\Task1_Segmentation\images\002159.jpg,D:\Biology-AI\data\Task2_Attributes\images\002159.jpg,True,True,True,
002160,D:\Biology-AI\data\Task1_Segmentation\images\002160.jpg,D:\Biology-AI\data\Task2_Attributes\images\002160.jpg,True,True,True,
002161,D:\Biology-AI\data\Task1_Segmentation\images\002161.jpg,D:\Biology-AI\data\Task2_Attributes\images\002161.jpg,True,True,True,
002162,D:\Biology-AI\data\Task1_Segmentation\images\002162.jpg,D:\Biology-AI\data\Task2_Attributes\images\002162.jpg,True,True,True,
002163,D:\Biology-AI\data\Task1_Segmentation\images\002163.jpg,D:\Biology-AI\data\Task2_Attributes\images\002163.jpg,True,True,True,
002164,D:\Biology-AI\data\Task1_Segmentation\images\002164.jpg,D:\Biology-AI\data\Task2_Attributes\images\002164.jpg,True,True,True,
002165,D:\Biology-AI\data\Task1_Segmentation\images\002165.jpg,D:\Biology-AI\data\Task2_Attributes\images\002165.jpg,True,True,True,
002166,D:\Biology-AI\data\Task1_Segmentation\images\002166.jpg,D:\Biology-AI\data\Task2_Attributes\images\002166.jpg,True,True,True,
002167,D:\Biology-AI\data\Task1_Segmentation\images\002167.jpg,D:\Biology-AI\data\Task2_Attributes\images\002167.jpg,True,True,True,
002168,D:\Biology-AI\data\Task1_Segmentation\images\002168.jpg,D:\Biology-AI\data\Task2_Attributes\images\002168.jpg,True,True,True,
002169,D:\Biology-AI\data\Task1_Segmentation\images\002169.jpg,D:\Biology-AI\data\Task2_Attributes\images\002169.jpg,True,True,True,
002170,D:\Biology-AI\data\Task1_Segmentation\images\002170.jpg,D:\Biology-AI\data\Task2_Attributes\images\002170.jpg,True,True,True,
002171,D:\Biology-AI\data\Task1_Segmentation\images\002171.jpg,D:\Biology-AI\data\Task2_Attributes\images\002171.jpg,True,True,True,
002172,D:\Biology-AI\data\Task1_Segmentation\images\002172.jpg,D:\Biology-AI\data\Task2_Attributes\images\002172.jpg,True,True,True,
002173,D:\Biology-AI\data\Task1_Segmentation\images\002173.jpg,D:\Biology-AI\data\Task2_Attributes\images\002173.jpg,True,True,True,
002174,D:\Biology-AI\data\Task1_Segmentation\images\002174.jpg,D:\Biology-AI\data\Task2_Attributes\images\002174.jpg,True,True,True,
002175,D:\Biology-AI\data\Task1_Segmentation\images\002175.jpg,D:\Biology-AI\data\Task2_Attributes\images\002175.jpg,True,True,True,
002176,D:\Biology-AI\data\Task1_Segmentation\images\002176.jpg,D:\Biology-AI\data\Task2_Attributes\images\002176.jpg,True,True,True,
002177,D:\Biology-AI\data\Task1_Segmentation\images\002177.jpg,D:\Biology-AI\data\Task2_Attributes\images\002177.jpg,True,True,True,
002178,D:\Biology-AI\data\Task1_Segmentation\images\002178.jpg,D:\Biology-AI\data\Task2_Attributes\images\002178.jpg,True,True,True,
002179,D:\Biology-AI\data\Task1_Segmentation\images\002179.jpg,D:\Biology-AI\data\Task2_Attributes\images\002179.jpg,True,True,True,
002180,D:\Biology-AI\data\Task1_Segmentation\images\002180.jpg,D:\Biology-AI\data\Task2_Attributes\images\002180.jpg,True,True,True,
002181,D:\Biology-AI\data\Task1_Segmentation\images\002181.jpg,D:\Biology-AI\data\Task2_Attributes\images\002181.jpg,True,True,True,
002182,D:\Biology-AI\data\Task1_Segmentation\images\002182.jpg,D:\Biology-AI\data\Task2_Attributes\images\002182.jpg,True,True,True,
002183,D:\Biology-AI\data\Task1_Segmentation\images\002183.jpg,D:\Biology-AI\data\Task2_Attributes\images\002183.jpg,True,True,True,
002184,D:\Biology-AI\data\Task1_Segmentation\images\002184.jpg,D:\Biology-AI\data\Task2_Attributes\images\002184.jpg,True,True,True,
002185,D:\Biology-AI\data\Task1_Segmentation\images\002185.jpg,D:\Biology-AI\data\Task2_Attributes\images\002185.jpg,True,True,True,
002186,D:\Biology-AI\data\Task1_Segmentation\images\002186.jpg,D:\Biology-AI\data\Task2_Attributes\images\002186.jpg,True,True,True,
002187,D:\Biology-AI\data\Task1_Segmentation\images\002187.jpg,D:\Biology-AI\data\Task2_Attributes\images\002187.jpg,True,True,True,
002188,D:\Biology-AI\data\Task1_Segmentation\images\002188.jpg,D:\Biology-AI\data\Task2_Attributes\images\002188.jpg,True,True,True,
002189,D:\Biology-AI\data\Task1_Segmentation\images\002189.jpg,D:\Biology-AI\data\Task2_Attributes\images\002189.jpg,True,True,True,
002190,D:\Biology-AI\data\Task1_Segmentation\images\002190.jpg,D:\Biology-AI\data\Task2_Attributes\images\002190.jpg,True,True,True,
002191,D:\Biology-AI\data\Task1_Segmentation\images\002191.jpg,D:\Biology-AI\data\Task2_Attributes\images\002191.jpg,True,True,True,
002192,D:\Biology-AI\data\Task1_Segmentation\images\002192.jpg,D:\Biology-AI\data\Task2_Attributes\images\002192.jpg,True,True,True,
002193,D:\Biology-AI\data\Task1_Segmentation\images\002193.jpg,D:\Biology-AI\data\Task2_Attributes\images\002193.jpg,True,True,True,
002194,D:\Biology-AI\data\Task1_Segmentation\images\002194.jpg,D:\Biology-AI\data\Task2_Attributes\images\002194.jpg,True,True,True,
002195,D:\Biology-AI\data\Task1_Segmentation\images\002195.jpg,D:\Biology-AI\data\Task2_Attributes\images\002195.jpg,True,True,True,
002196,D:\Biology-AI\data\Task1_Segmentation\images\002196.jpg,D:\Biology-AI\data\Task2_Attributes\images\002196.jpg,True,True,True,
002197,D:\Biology-AI\data\Task1_Segmentation\images\002197.jpg,D:\Biology-AI\data\Task2_Attributes\images\002197.jpg,True,True,True,
002198,D:\Biology-AI\data\Task1_Segmentation\images\002198.jpg,D:\Biology-AI\data\Task2_Attributes\images\002198.jpg,True,True,True,
002199,D:\Biology-AI\data\Task1_Segmentation\images\002199.jpg,D:\Biology-AI\data\Task2_Attributes\images\002199.jpg,True,True,True,
002200,D:\Biology-AI\data\Task1_Segmentation\images\002200.jpg,D:\Biology-AI\data\Task2_Attributes\images\002200.jpg,True,True,True,
002201,D:\Biology-AI\data\Task1_Segmentation\images\002201.jpg,D:\Biology-AI\data\Task2_Attributes\images\002201.jpg,True,True,True,
002202,D:\Biology-AI\data\Task1_Segmentation\images\002202.jpg,D:\Biology-AI\data\Task2_Attributes\images\002202.jpg,True,True,True,
002203,D:\Biology-AI\data\Task1_Segmentation\images\002203.jpg,D:\Biology-AI\data\Task2_Attributes\images\002203.jpg,True,True,True,
002204,D:\Biology-AI\data\Task1_Segmentation\images\002204.jpg,D:\Biology-AI\data\Task2_Attributes\images\002204.jpg,True,True,True,
002205,D:\Biology-AI\data\Task1_Segmentation\images\002205.jpg,D:\Biology-AI\data\Task2_Attributes\images\002205.jpg,True,True,True,
002206,D:\Biology-AI\data\Task1_Segmentation\images\002206.jpg,D:\Biology-AI\data\Task2_Attributes\images\002206.jpg,True,True,True,
002207,D:\Biology-AI\data\Task1_Segmentation\images\002207.jpg,D:\Biology-AI\data\Task2_Attributes\images\002207.jpg,True,True,True,
002208,D:\Biology-AI\data\Task1_Segmentation\images\002208.jpg,D:\Biology-AI\data\Task2_Attributes\images\002208.jpg,True,True,True,
002209,D:\Biology-AI\data\Task1_Segmentation\images\002209.jpg,D:\Biology-AI\data\Task2_Attributes\images\002209.jpg,True,True,True,
002210,D:\Biology-AI\data\Task1_Segmentation\images\002210.jpg,D:\Biology-AI\data\Task2_Attributes\images\002210.jpg,True,True,True,
002211,D:\Biology-AI\data\Task1_Segmentation\images\002211.jpg,D:\Biology-AI\data\Task2_Attributes\images\002211.jpg,True,True,True,
002212,D:\Biology-AI\data\Task1_Segmentation\images\002212.jpg,D:\Biology-AI\data\Task2_Attributes\images\002212.jpg,True,True,True,
002213,D:\Biology-AI\data\Task1_Segmentation\images\002213.jpg,D:\Biology-AI\data\Task2_Attributes\images\002213.jpg,True,True,True,
002214,D:\Biology-AI\data\Task1_Segmentation\images\002214.jpg,D:\Biology-AI\data\Task2_Attributes\images\002214.jpg,True,True,True,
002215,D:\Biology-AI\data\Task1_Segmentation\images\002215.jpg,D:\Biology-AI\data\Task2_Attributes\images\002215.jpg,True,True,True,
002216,D:\Biology-AI\data\Task1_Segmentation\images\002216.jpg,D:\Biology-AI\data\Task2_Attributes\images\002216.jpg,True,True,True,
002217,D:\Biology-AI\data\Task1_Segmentation\images\002217.jpg,D:\Biology-AI\data\Task2_Attributes\images\002217.jpg,True,True,True,
002218,D:\Biology-AI\data\Task1_Segmentation\images\002218.jpg,D:\Biology-AI\data\Task2_Attributes\images\002218.jpg,True,True,True,
002219,D:\Biology-AI\data\Task1_Segmentation\images\002219.jpg,D:\Biology-AI\data\Task2_Attributes\images\002219.jpg,True,True,True,
002220,D:\Biology-AI\data\Task1_Segmentation\images\002220.jpg,D:\Biology-AI\data\Task2_Attributes\images\002220.jpg,True,True,True,
002221,D:\Biology-AI\data\Task1_Segmentation\images\002221.jpg,D:\Biology-AI\data\Task2_Attributes\images\002221.jpg,True,True,True,
002222,D:\Biology-AI\data\Task1_Segmentation\images\002222.jpg,D:\Biology-AI\data\Task2_Attributes\images\002222.jpg,True,True,True,
002223,D:\Biology-AI\data\Task1_Segmentation\images\002223.jpg,D:\Biology-AI\data\Task2_Attributes\images\002223.jpg,True,True,True,
002224,D:\Biology-AI\data\Task1_Segmentation\images\002224.jpg,D:\Biology-AI\data\Task2_Attributes\images\002224.jpg,True,True,True,
002225,D:\Biology-AI\data\Task1_Segmentation\images\002225.jpg,D:\Biology-AI\data\Task2_Attributes\images\002225.jpg,True,True,True,
002226,D:\Biology-AI\data\Task1_Segmentation\images\002226.jpg,D:\Biology-AI\data\Task2_Attributes\images\002226.jpg,True,True,True,
002227,D:\Biology-AI\data\Task1_Segmentation\images\002227.jpg,D:\Biology-AI\data\Task2_Attributes\images\002227.jpg,True,True,True,
002228,D:\Biology-AI\data\Task1_Segmentation\images\002228.jpg,D:\Biology-AI\data\Task2_Attributes\images\002228.jpg,True,True,True,
002229,D:\Biology-AI\data\Task1_Segmentation\images\002229.jpg,D:\Biology-AI\data\Task2_Attributes\images\002229.jpg,True,True,True,
002230,D:\Biology-AI\data\Task1_Segmentation\images\002230.jpg,D:\Biology-AI\data\Task2_Attributes\images\002230.jpg,True,True,True,
002231,D:\Biology-AI\data\Task1_Segmentation\images\002231.jpg,D:\Biology-AI\data\Task2_Attributes\images\002231.jpg,True,True,True,
002232,D:\Biology-AI\data\Task1_Segmentation\images\002232.jpg,D:\Biology-AI\data\Task2_Attributes\images\002232.jpg,True,True,True,
002233,D:\Biology-AI\data\Task1_Segmentation\images\002233.jpg,D:\Biology-AI\data\Task2_Attributes\images\002233.jpg,True,True,True,
002234,D:\Biology-AI\data\Task1_Segmentation\images\002234.jpg,D:\Biology-AI\data\Task2_Attributes\images\002234.jpg,True,True,True,
002235,D:\Biology-AI\data\Task1_Segmentation\images\002235.jpg,D:\Biology-AI\data\Task2_Attributes\images\002235.jpg,True,True,True,
002236,D:\Biology-AI\data\Task1_Segmentation\images\002236.jpg,D:\Biology-AI\data\Task2_Attributes\images\002236.jpg,True,True,True,
002237,D:\Biology-AI\data\Task1_Segmentation\images\002237.jpg,D:\Biology-AI\data\Task2_Attributes\images\002237.jpg,True,True,True,
002238,D:\Biology-AI\data\Task1_Segmentation\images\002238.jpg,D:\Biology-AI\data\Task2_Attributes\images\002238.jpg,True,True,True,
002239,D:\Biology-AI\data\Task1_Segmentation\images\002239.jpg,D:\Biology-AI\data\Task2_Attributes\images\002239.jpg,True,True,True,
002240,D:\Biology-AI\data\Task1_Segmentation\images\002240.jpg,D:\Biology-AI\data\Task2_Attributes\images\002240.jpg,True,True,True,
002241,D:\Biology-AI\data\Task1_Segmentation\images\002241.jpg,D:\Biology-AI\data\Task2_Attributes\images\002241.jpg,True,True,True,
002242,D:\Biology-AI\data\Task1_Segmentation\images\002242.jpg,D:\Biology-AI\data\Task2_Attributes\images\002242.jpg,True,True,True,
002243,D:\Biology-AI\data\Task1_Segmentation\images\002243.jpg,D:\Biology-AI\data\Task2_Attributes\images\002243.jpg,True,True,True,
002244,D:\Biology-AI\data\Task1_Segmentation\images\002244.jpg,D:\Biology-AI\data\Task2_Attributes\images\002244.jpg,True,True,True,
002245,D:\Biology-AI\data\Task1_Segmentation\images\002245.jpg,D:\Biology-AI\data\Task2_Attributes\images\002245.jpg,True,True,True,
002246,D:\Biology-AI\data\Task1_Segmentation\images\002246.jpg,D:\Biology-AI\data\Task2_Attributes\images\002246.jpg,True,True,True,
002247,D:\Biology-AI\data\Task1_Segmentation\images\002247.jpg,D:\Biology-AI\data\Task2_Attributes\images\002247.jpg,True,True,True,
002248,D:\Biology-AI\data\Task1_Segmentation\images\002248.jpg,D:\Biology-AI\data\Task2_Attributes\images\002248.jpg,True,True,True,
002249,D:\Biology-AI\data\Task1_Segmentation\images\002249.jpg,D:\Biology-AI\data\Task2_Attributes\images\002249.jpg,True,True,True,
002250,D:\Biology-AI\data\Task1_Segmentation\images\002250.jpg,D:\Biology-AI\data\Task2_Attributes\images\002250.jpg,True,True,True,
002251,D:\Biology-AI\data\Task1_Segmentation\images\002251.jpg,D:\Biology-AI\data\Task2_Attributes\images\002251.jpg,True,True,True,
002252,D:\Biology-AI\data\Task1_Segmentation\images\002252.jpg,D:\Biology-AI\data\Task2_Attributes\images\002252.jpg,True,True,True,
002253,D:\Biology-AI\data\Task1_Segmentation\images\002253.jpg,D:\Biology-AI\data\Task2_Attributes\images\002253.jpg,True,True,True,
002254,D:\Biology-AI\data\Task1_Segmentation\images\002254.jpg,D:\Biology-AI\data\Task2_Attributes\images\002254.jpg,True,True,True,
002255,D:\Biology-AI\data\Task1_Segmentation\images\002255.jpg,D:\Biology-AI\data\Task2_Attributes\images\002255.jpg,True,True,True,
002256,D:\Biology-AI\data\Task1_Segmentation\images\002256.jpg,D:\Biology-AI\data\Task2_Attributes\images\002256.jpg,True,True,True,
002257,D:\Biology-AI\data\Task1_Segmentation\images\002257.jpg,D:\Biology-AI\data\Task2_Attributes\images\002257.jpg,True,True,True,
002258,D:\Biology-AI\data\Task1_Segmentation\images\002258.jpg,D:\Biology-AI\data\Task2_Attributes\images\002258.jpg,True,True,True,
002259,D:\Biology-AI\data\Task1_Segmentation\images\002259.jpg,D:\Biology-AI\data\Task2_Attributes\images\002259.jpg,True,True,True,
002260,D:\Biology-AI\data\Task1_Segmentation\images\002260.jpg,D:\Biology-AI\data\Task2_Attributes\images\002260.jpg,True,True,True,
002261,D:\Biology-AI\data\Task1_Segmentation\images\002261.jpg,D:\Biology-AI\data\Task2_Attributes\images\002261.jpg,True,True,True,
002262,D:\Biology-AI\data\Task1_Segmentation\images\002262.jpg,D:\Biology-AI\data\Task2_Attributes\images\002262.jpg,True,True,True,
002263,D:\Biology-AI\data\Task1_Segmentation\images\002263.jpg,D:\Biology-AI\data\Task2_Attributes\images\002263.jpg,True,True,True,
002264,D:\Biology-AI\data\Task1_Segmentation\images\002264.jpg,D:\Biology-AI\data\Task2_Attributes\images\002264.jpg,True,True,True,
002265,D:\Biology-AI\data\Task1_Segmentation\images\002265.jpg,D:\Biology-AI\data\Task2_Attributes\images\002265.jpg,True,True,True,
002266,D:\Biology-AI\data\Task1_Segmentation\images\002266.jpg,D:\Biology-AI\data\Task2_Attributes\images\002266.jpg,True,True,True,
002267,D:\Biology-AI\data\Task1_Segmentation\images\002267.jpg,D:\Biology-AI\data\Task2_Attributes\images\002267.jpg,True,True,True,
002268,D:\Biology-AI\data\Task1_Segmentation\images\002268.jpg,D:\Biology-AI\data\Task2_Attributes\images\002268.jpg,True,True,True,
002269,D:\Biology-AI\data\Task1_Segmentation\images\002269.jpg,D:\Biology-AI\data\Task2_Attributes\images\002269.jpg,True,True,True,
002270,D:\Biology-AI\data\Task1_Segmentation\images\002270.jpg,D:\Biology-AI\data\Task2_Attributes\images\002270.jpg,True,True,True,
002271,D:\Biology-AI\data\Task1_Segmentation\images\002271.jpg,D:\Biology-AI\data\Task2_Attributes\images\002271.jpg,True,True,True,
