image_id,attribute,mask_path,readable,width,height,mode,unique_value_count,unique_values,binary_values,foreground_pixels,total_pixels,foreground_ratio,empty_mask,full_mask,connected_components,largest_component_fraction,touches_image_border,error,lesion_attribute_size_match,outside_lesion_pixels,outside_lesion_fraction,status
001226,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001226_attribute_globules.png,True,6708,4439,L,1,0,True,0,29776812,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001227,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001227_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001228,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001228_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001229,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001229_attribute_globules.png,True,2048,1536,L,2,"0,255",True,114072,3145728,0.03626251220703125,False,False,2,0.9237674451223788,False,,True,0,0.0,OK
001230,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001230_attribute_globules.png,True,2592,3872,L,2,"0,255",True,40086,10036224,0.00399413165748393,False,False,1,1.0,False,,True,0,0.0,OK
001231,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001231_attribute_globules.png,True,2272,1704,L,1,0,True,0,3871488,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001232,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001232_attribute_globules.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001233,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001233_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001234,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001234_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001235,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001235_attribute_globules.png,True,6608,4399,L,2,"0,255",True,1248119,29068592,0.04293702976738605,False,False,7,0.5233427261342869,False,,True,0,0.0,OK
001236,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001236_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001237,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001237_attribute_globules.png,True,2592,1936,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001238,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001238_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001239,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001239_attribute_globules.png,True,1504,1129,L,1,0,True,0,1698016,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001240,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001240_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001241,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001241_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001242,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001242_attribute_globules.png,True,2592,1936,L,2,"0,255",True,5521,5018112,0.0011002145826956432,False,False,1,1.0,False,,True,0,0.0,OK
001243,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001243_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001244,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001244_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001245,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001245_attribute_globules.png,True,6688,4459,L,1,0,True,0,29821792,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001246,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001246_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001247,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001247_attribute_globules.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001248,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001248_attribute_globules.png,True,6668,4459,L,2,"0,255",True,274494,29732612,0.00923208495775615,False,False,1,1.0,False,,True,0,0.0,OK
001249,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001249_attribute_globules.png,True,3008,2000,L,2,"0,255",True,40681,6016000,0.006762134308510638,False,False,2,0.8472751407290873,False,,True,6592,0.16204124775693812,attribute_outside_lesion
001250,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001250_attribute_globules.png,True,824,719,L,2,"0,255",True,25745,592456,0.04345470380922803,False,False,16,0.2567100407846184,False,,True,174,0.006758593901728491,OK
001251,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001251_attribute_globules.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001252,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001252_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001253,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001253_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001254,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001254_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001255,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001255_attribute_globules.png,True,3008,2000,L,2,"0,255",True,59699,6016000,0.009923371010638298,False,False,2,0.8866312668553912,False,,True,21,0.00035176468617564784,OK
001256,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001256_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001257,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001257_attribute_globules.png,True,6642,4421,L,1,0,True,0,29364282,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001258,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001258_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001259,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001259_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001260,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001260_attribute_globules.png,True,6688,4439,L,2,"0,255",True,384590,29688032,0.012954378383855152,False,False,5,0.3570009620634962,False,,True,5372,0.01396812189604514,OK
001261,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001261_attribute_globules.png,True,3072,2304,L,2,"0,255",True,314568,7077888,0.044443766276041664,False,False,7,0.6559853513389792,False,,True,1445,0.004593601383484652,OK
001262,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001262_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001263,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001263_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001264,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001264_attribute_globules.png,True,919,802,L,1,0,True,0,737038,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001265,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001265_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001266,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001266_attribute_globules.png,True,3008,2000,L,2,"0,255",True,73089,6016000,0.012149102393617021,False,False,3,0.5030031878942112,False,,True,17020,0.23286677885865179,attribute_outside_lesion
001267,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001267_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001268,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001268_attribute_globules.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001269,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001269_attribute_globules.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001270,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001270_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001271,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001271_attribute_globules.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001272,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001272_attribute_globules.png,True,1024,768,L,2,"0,255",True,11818,786432,0.015027364095052084,False,False,2,0.9378913521746488,False,,True,0,0.0,OK
001273,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001273_attribute_globules.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001274,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001274_attribute_globules.png,True,2816,2112,L,2,"0,255",True,78918,5947392,0.013269345622417356,False,False,4,0.45091107225221116,False,,True,0,0.0,OK
001275,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001275_attribute_globules.png,True,962,674,L,1,0,True,0,648388,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001276,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001276_attribute_globules.png,True,767,576,L,2,"0,255",True,12421,441792,0.02811504056207446,False,False,5,0.33016665324853073,False,,True,51,0.004105949601481362,OK
001277,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001277_attribute_globules.png,True,4288,2848,L,2,"0,255",True,44880,12212224,0.003675006288780815,False,False,3,0.4141042780748663,False,,True,1381,0.030770944741532975,OK
001278,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001278_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001279,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001279_attribute_globules.png,True,3024,2016,L,2,"0,255",True,51952,6096384,0.008521772906693542,False,False,2,0.8776178010471204,False,,True,0,0.0,OK
001280,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001280_attribute_globules.png,True,1024,768,L,2,"0,255",True,34174,786432,0.043454488118489586,False,False,4,0.7865628840639083,False,,True,0,0.0,OK
001281,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001281_attribute_globules.png,True,1024,768,L,2,"0,255",True,3165,786432,0.004024505615234375,False,False,2,0.7535545023696683,False,,True,12,0.0037914691943127963,OK
001282,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001282_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001283,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001283_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001284,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001284_attribute_globules.png,True,1024,768,L,2,"0,255",True,23672,786432,0.030100504557291668,False,False,1,1.0,False,,True,0,0.0,OK
001285,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001285_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001286,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001286_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001287,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001287_attribute_globules.png,True,6681,4441,L,1,0,True,0,29670321,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001288,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001288_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001289,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001289_attribute_globules.png,True,2592,1944,L,1,0,True,0,5038848,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001290,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001290_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001291,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001291_attribute_globules.png,True,2048,1536,L,2,"0,255",True,52596,3145728,0.016719818115234375,False,False,9,0.2783481633584303,False,,True,5312,0.10099627348087307,attribute_outside_lesion
001292,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001292_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001293,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001293_attribute_globules.png,True,4288,2848,L,2,"0,255",True,274453,12212224,0.02247362970086366,False,False,1,1.0,False,,True,61978,0.22582372938171563,attribute_outside_lesion
001294,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001294_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001295,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001295_attribute_globules.png,True,6601,4380,L,1,0,True,0,28912380,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001296,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001296_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001297,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001297_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001298,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001298_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001299,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001299_attribute_globules.png,True,4288,2848,L,2,"0,255",True,240450,12212224,0.019689288372044273,False,False,1,1.0,False,,True,38195,0.15884799334580993,attribute_outside_lesion
001300,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001300_attribute_globules.png,True,6708,4459,L,1,0,True,0,29910972,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001301,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001301_attribute_globules.png,True,6601,4401,L,1,0,True,0,29051001,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001302,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001302_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001303,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001303_attribute_globules.png,True,959,638,L,1,0,True,0,611842,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001304,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001304_attribute_globules.png,True,1024,768,L,2,"0,255",True,24188,786432,0.030756632486979168,False,False,6,0.4795353067636845,False,,True,0,0.0,OK
001305,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001305_attribute_globules.png,True,4288,2848,L,2,"0,255",True,16895,12212224,0.0013834498941388562,False,False,1,1.0,False,,True,0,0.0,OK
001306,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001306_attribute_globules.png,True,6681,4401,L,1,0,True,0,29403081,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001307,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001307_attribute_globules.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001308,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001308_attribute_globules.png,True,1024,768,L,2,"0,255",True,26673,786432,0.033916473388671875,False,False,10,0.34529299291418286,False,,True,242,0.009072845199265175,OK
001309,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001309_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001310,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001310_attribute_globules.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001311,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001311_attribute_globules.png,True,6715,4457,L,1,0,True,0,29928755,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001312,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001312_attribute_globules.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001313,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001313_attribute_globules.png,True,1024,768,L,2,"0,255",True,2590,786432,0.0032933553059895835,False,False,2,0.6324324324324324,False,,True,0,0.0,OK
001314,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001314_attribute_globules.png,True,2592,1936,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001315,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001315_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001316,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001316_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001317,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001317_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001318,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001318_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001319,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001319_attribute_globules.png,True,1008,711,L,1,0,True,0,716688,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001320,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001320_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001321,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001321_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001322,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001322_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001323,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001323_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001324,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001324_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001325,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001325_attribute_globules.png,True,1504,1129,L,2,"0,255",True,12204,1698016,0.0071872114279252965,False,False,3,0.5335955424451,False,,True,1846,0.15126188135037694,attribute_outside_lesion
001326,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001326_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001327,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001327_attribute_globules.png,True,3072,2304,L,2,"0,255",True,54561,7077888,0.007708655463324653,False,False,2,0.8528802624585327,False,,True,9,0.00016495298839830648,OK
001328,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001328_attribute_globules.png,True,1024,768,L,2,"0,255",True,14148,786432,0.0179901123046875,False,False,3,0.8126943737630761,False,,True,451,0.03187729714447272,OK
001329,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001329_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001330,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001330_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001331,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001331_attribute_globules.png,True,2592,1936,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001332,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001332_attribute_globules.png,True,6641,4421,L,1,0,True,0,29359861,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001333,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001333_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001334,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001334_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001335,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001335_attribute_globules.png,True,2313,1985,L,1,0,True,0,4591305,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001336,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001336_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001337,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001337_attribute_globules.png,True,3072,2304,L,2,"0,255",True,52100,7077888,0.007360952871817129,False,False,5,0.3415355086372361,False,,True,0,0.0,OK
001338,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001338_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001339,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001339_attribute_globules.png,True,1936,2592,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001340,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001340_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001341,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001341_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001342,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001342_attribute_globules.png,True,6648,4399,L,1,0,True,0,29244552,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001343,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001343_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001344,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001344_attribute_globules.png,True,4288,2848,L,2,"0,255",True,31501,12212224,0.0025794646413298673,False,False,1,1.0,False,,True,0,0.0,OK
001345,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001345_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001346,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001346_attribute_globules.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001347,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001347_attribute_globules.png,True,919,802,L,2,"0,255",True,6549,737038,0.00888556628016466,False,False,3,0.708352420216827,False,,True,0,0.0,OK
001348,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001348_attribute_globules.png,True,3024,2016,L,2,"0,255",True,68309,6096384,0.011204838802805072,False,False,1,1.0,False,,True,0,0.0,OK
001349,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001349_attribute_globules.png,True,3008,2000,L,2,"0,255",True,92508,6016000,0.015376994680851064,False,False,3,0.8377113330738963,False,,True,0,0.0,OK
001350,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001350_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001351,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001351_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001352,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001352_attribute_globules.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001353,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001353_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001354,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001354_attribute_globules.png,True,1024,768,L,2,"0,255",True,8810,786432,0.011202494303385416,False,False,1,1.0,False,,True,0,0.0,OK
001355,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001355_attribute_globules.png,True,6648,4459,L,2,"0,255",True,939290,29643432,0.0316862770815471,False,False,18,0.24341790075482544,True,,True,0,0.0,OK
001356,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001356_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001357,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001357_attribute_globules.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001358,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001358_attribute_globules.png,True,4288,2848,L,2,"0,255",True,46060,12212224,0.00377163078567835,False,False,2,0.6997394702561875,False,,True,0,0.0,OK
001359,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001359_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001360,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001360_attribute_globules.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001361,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001361_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001362,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001362_attribute_globules.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001363,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001363_attribute_globules.png,True,6682,4441,L,2,"0,255",True,61340,29674762,0.0020670763930642475,False,False,1,1.0,False,,True,0,0.0,OK
001364,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001364_attribute_globules.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001365,globules,D:\Biology-AI\data\Task2_Attributes\masks\globules\001365_attribute_globules.png,True,3072,2304,L,2,"0,255",True,141187,7077888,0.019947617142288772,False,False,9,0.3051201597880825,False,,True,1627,0.011523723855595771,OK
