dataset,file_path,readable,format,mode,mode_is_rgb,width,height,pixel_min,pixel_max,pixel_mean,pixel_std,all_black,all_white,near_uniform,error
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001824.jpg,True,JPEG,RGB,True,6621,4401,0.0,255.0,140.34500122070312,68.99923706054688,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001825.jpg,True,JPEG,RGB,True,958,642,0.0,255.0,168.75784301757812,74.48661804199219,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001826.jpg,True,JPEG,RGB,True,1024,768,0.0,239.0,144.78477478027344,23.203609466552734,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001827.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,172.57566833496094,46.260860443115234,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001828.jpg,True,JPEG,RGB,True,1024,768,0.0,254.0,175.2587890625,24.62862777709961,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001829.jpg,True,JPEG,RGB,True,4288,2848,0.0,229.0,138.0323028564453,19.699724197387695,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001830.jpg,True,JPEG,RGB,True,6681,4422,0.0,255.0,138.56195068359375,60.26409149169922,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001831.jpg,True,JPEG,RGB,True,6708,4439,0.0,255.0,157.2252960205078,65.7775650024414,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001832.jpg,True,JPEG,RGB,True,6688,4419,0.0,255.0,145.2527313232422,55.991905212402344,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001833.jpg,True,JPEG,RGB,True,4288,2848,39.0,255.0,156.45437622070312,21.24364471435547,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001834.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,137.94766235351562,34.39008331298828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001835.jpg,True,JPEG,RGB,True,1024,768,5.0,235.0,156.79220581054688,17.778907775878906,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001836.jpg,True,JPEG,RGB,True,3008,2000,29.0,255.0,148.54957580566406,26.85839080810547,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001837.jpg,True,JPEG,RGB,True,1024,768,23.0,255.0,168.823486328125,47.05323791503906,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001838.jpg,True,JPEG,RGB,True,1024,768,53.0,234.0,157.577392578125,13.324580192565918,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001839.jpg,True,JPEG,RGB,True,4288,2848,0.0,236.0,145.10252380371094,34.4228630065918,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001840.jpg,True,JPEG,RGB,True,1024,768,15.0,247.0,176.6015625,27.531442642211914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001841.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,201.14822387695312,45.98345947265625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001842.jpg,True,JPEG,RGB,True,2155,1958,0.0,212.0,133.01956176757812,51.324684143066406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001843.jpg,True,JPEG,RGB,True,3008,2000,6.0,255.0,129.10235595703125,61.45366287231445,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001844.jpg,True,JPEG,RGB,True,1024,768,4.0,255.0,198.52818298339844,36.086509704589844,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001845.jpg,True,JPEG,RGB,True,4288,2848,11.0,255.0,143.8782958984375,29.194438934326172,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001846.jpg,True,JPEG,RGB,True,3072,2304,15.0,255.0,182.71510314941406,35.84033203125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001847.jpg,True,JPEG,RGB,True,640,480,0.0,229.0,140.04664611816406,43.1181526184082,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001848.jpg,True,JPEG,RGB,True,3872,2592,8.0,255.0,201.0347137451172,28.775835037231445,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001849.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,148.9869384765625,39.017738342285156,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001850.jpg,True,JPEG,RGB,True,3072,2304,10.0,255.0,175.11598205566406,33.8147087097168,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001851.jpg,True,JPEG,RGB,True,3072,2304,2.0,195.0,139.7033233642578,31.817768096923828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001852.jpg,True,JPEG,RGB,True,4288,2848,1.0,202.0,130.88316345214844,25.486591339111328,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001853.jpg,True,JPEG,RGB,True,3008,2000,11.0,239.0,178.50804138183594,16.285079956054688,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001854.jpg,True,JPEG,RGB,True,1502,1051,0.0,255.0,154.29066467285156,66.81396484375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001855.jpg,True,JPEG,RGB,True,3872,2592,2.0,209.0,142.0963897705078,17.47933006286621,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001856.jpg,True,JPEG,RGB,True,1024,768,0.0,245.0,160.41954040527344,29.137012481689453,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001857.jpg,True,JPEG,RGB,True,4288,2848,0.0,255.0,129.1539764404297,25.208953857421875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001858.jpg,True,JPEG,RGB,True,4288,2848,12.0,255.0,135.89772033691406,22.39154052734375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001859.jpg,True,JPEG,RGB,True,4288,2848,1.0,253.0,130.19430541992188,16.3253173828125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001860.jpg,True,JPEG,RGB,True,6641,4441,0.0,255.0,74.12409973144531,62.83850860595703,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001861.jpg,True,JPEG,RGB,True,1024,768,35.0,234.0,188.45204162597656,35.279266357421875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001862.jpg,True,JPEG,RGB,True,2816,2112,20.0,255.0,164.82432556152344,45.898162841796875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001863.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,123.55057525634766,62.52067947387695,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001864.jpg,True,JPEG,RGB,True,6681,4461,0.0,255.0,149.63243103027344,62.184139251708984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001865.jpg,True,JPEG,RGB,True,6621,4401,0.0,255.0,200.90988159179688,55.21973419189453,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001866.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,168.06982421875,30.54193878173828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001867.jpg,True,JPEG,RGB,True,3072,2304,9.0,254.0,141.38267517089844,55.21624755859375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001868.jpg,True,JPEG,RGB,True,919,802,11.0,220.0,166.46292114257812,41.67036819458008,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001869.jpg,True,JPEG,RGB,True,4288,2848,1.0,255.0,129.92230224609375,14.844573974609375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001870.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,152.44532775878906,42.57875061035156,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001871.jpg,True,JPEG,RGB,True,4288,2848,0.0,255.0,145.52853393554688,23.637380599975586,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001872.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,144.58628845214844,20.767621994018555,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001873.jpg,True,JPEG,RGB,True,1024,768,54.0,234.0,175.408203125,38.284339904785156,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001874.jpg,True,JPEG,RGB,True,3872,2592,7.0,255.0,167.2592010498047,22.56077766418457,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001875.jpg,True,JPEG,RGB,True,4288,2848,6.0,255.0,140.03048706054688,33.03519058227539,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001876.jpg,True,JPEG,RGB,True,2592,1944,3.0,204.0,152.7216033935547,25.6961612701416,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001877.jpg,True,JPEG,RGB,True,6601,4380,0.0,255.0,148.21240234375,55.03208541870117,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001878.jpg,True,JPEG,RGB,True,3072,2304,12.0,204.0,138.1302490234375,30.23173713684082,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001879.jpg,True,JPEG,RGB,True,3008,2000,14.0,255.0,175.28224182128906,26.650012969970703,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001880.jpg,True,JPEG,RGB,True,640,480,0.0,248.0,145.9886474609375,43.71119689941406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001881.jpg,True,JPEG,RGB,True,3072,2304,24.0,185.0,131.89886474609375,19.689184188842773,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001882.jpg,True,JPEG,RGB,True,1024,768,2.0,255.0,154.7648162841797,28.068632125854492,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001883.jpg,True,JPEG,RGB,True,3008,2000,0.0,249.0,134.82456970214844,21.33823585510254,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001884.jpg,True,JPEG,RGB,True,4288,2848,16.0,227.0,140.33546447753906,20.708614349365234,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001885.jpg,True,JPEG,RGB,True,1502,1026,0.0,255.0,182.0806427001953,67.5356216430664,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001886.jpg,True,JPEG,RGB,True,2721,2157,0.0,220.0,128.86692810058594,39.05653762817383,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001887.jpg,True,JPEG,RGB,True,4288,2848,3.0,255.0,138.6352996826172,23.23611068725586,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001888.jpg,True,JPEG,RGB,True,3872,2592,10.0,255.0,172.7543487548828,17.10015106201172,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001889.jpg,True,JPEG,RGB,True,722,545,2.0,255.0,152.70465087890625,58.3668327331543,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001890.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,147.5176239013672,30.938810348510742,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001891.jpg,True,JPEG,RGB,True,4288,2848,5.0,255.0,133.47946166992188,31.541866302490234,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001892.jpg,True,JPEG,RGB,True,1024,768,5.0,255.0,172.747314453125,26.14569854736328,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001893.jpg,True,JPEG,RGB,True,2048,1536,0.0,255.0,146.28314208984375,39.918338775634766,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001894.jpg,True,JPEG,RGB,True,2048,1536,0.0,230.0,152.05953979492188,41.60403060913086,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001895.jpg,True,JPEG,RGB,True,1024,768,28.0,244.0,141.64865112304688,36.07178497314453,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001896.jpg,True,JPEG,RGB,True,1024,768,2.0,242.0,142.97879028320312,18.296802520751953,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001897.jpg,True,JPEG,RGB,True,4288,2848,12.0,255.0,145.72610473632812,26.87287712097168,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001898.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,113.19085693359375,60.26882553100586,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001899.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,174.5323028564453,27.376636505126953,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001900.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,102.0280990600586,61.81257247924805,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001901.jpg,True,JPEG,RGB,True,2048,1536,0.0,219.0,146.91400146484375,27.088207244873047,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001902.jpg,True,JPEG,RGB,True,6602,4380,0.0,255.0,163.05136108398438,48.90457534790039,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001903.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,155.80137634277344,17.987062454223633,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001904.jpg,True,JPEG,RGB,True,3872,2592,40.0,251.0,141.1991424560547,24.033082962036133,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001905.jpg,True,JPEG,RGB,True,3024,2016,6.0,255.0,155.01400756835938,24.00364875793457,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001906.jpg,True,JPEG,RGB,True,4288,2848,17.0,188.0,127.53750610351562,15.598526000976562,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001907.jpg,True,JPEG,RGB,True,1024,768,27.0,255.0,172.2624969482422,28.098596572875977,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001908.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,171.2372589111328,53.52423858642578,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001909.jpg,True,JPEG,RGB,True,2592,1944,0.0,245.0,164.0393524169922,37.07850646972656,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001910.jpg,True,JPEG,RGB,True,1024,768,0.0,235.0,158.7964630126953,41.34926223754883,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001911.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,119.036865234375,57.755340576171875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001912.jpg,True,JPEG,RGB,True,6662,4422,0.0,255.0,189.33566284179688,61.83910369873047,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001913.jpg,True,JPEG,RGB,True,640,480,0.0,247.0,154.5177764892578,47.326114654541016,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001914.jpg,True,JPEG,RGB,True,3008,2000,10.0,255.0,150.6589813232422,31.215652465820312,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001915.jpg,True,JPEG,RGB,True,3072,2304,3.0,255.0,137.84524536132812,36.18447494506836,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001916.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,165.07412719726562,44.037391662597656,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001917.jpg,True,JPEG,RGB,True,3008,2000,7.0,255.0,150.34939575195312,29.597881317138672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001918.jpg,True,JPEG,RGB,True,4288,2848,8.0,239.0,135.5937957763672,21.06348991394043,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001919.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,197.43626403808594,35.01129150390625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001920.jpg,True,JPEG,RGB,True,4288,2848,7.0,241.0,114.94898223876953,27.119428634643555,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001921.jpg,True,JPEG,RGB,True,640,480,0.0,242.0,124.81263732910156,51.162452697753906,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001922.jpg,True,JPEG,RGB,True,6622,4420,0.0,255.0,153.75381469726562,53.35265350341797,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001923.jpg,True,JPEG,RGB,True,1024,768,25.0,234.0,198.83021545410156,19.307275772094727,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001924.jpg,True,JPEG,RGB,True,3008,2000,5.0,255.0,115.25391387939453,21.962623596191406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001925.jpg,True,JPEG,RGB,True,4288,2848,14.0,255.0,149.21951293945312,26.525390625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001926.jpg,True,JPEG,RGB,True,3072,2304,7.0,255.0,148.16949462890625,18.089866638183594,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001927.jpg,True,JPEG,RGB,True,4288,2848,16.0,217.0,150.67010498046875,16.151023864746094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001928.jpg,True,JPEG,RGB,True,1024,768,15.0,255.0,196.74452209472656,25.935041427612305,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001929.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,163.48370361328125,43.11412048339844,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001930.jpg,True,JPEG,RGB,True,3072,2304,1.0,255.0,211.6076202392578,19.933805465698242,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001931.jpg,True,JPEG,RGB,True,4288,2848,1.0,255.0,155.3934783935547,36.04704284667969,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001932.jpg,True,JPEG,RGB,True,3072,2304,26.0,242.0,175.61611938476562,32.105384826660156,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001933.jpg,True,JPEG,RGB,True,722,542,0.0,255.0,148.98048400878906,84.89952087402344,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001934.jpg,True,JPEG,RGB,True,4288,2848,4.0,255.0,125.64414978027344,21.820356369018555,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001935.jpg,True,JPEG,RGB,True,3072,2304,4.0,255.0,131.96728515625,38.526573181152344,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001936.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,156.08168029785156,33.79612350463867,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001937.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,125.15191650390625,55.732086181640625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001938.jpg,True,JPEG,RGB,True,4288,2848,42.0,218.0,167.2945098876953,14.908042907714844,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001939.jpg,True,JPEG,RGB,True,3072,2304,11.0,255.0,175.10923767089844,33.80221176147461,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001940.jpg,True,JPEG,RGB,True,1019,717,2.0,204.0,158.64219665527344,42.93487548828125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001941.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,146.70840454101562,38.338279724121094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001942.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,166.301025390625,61.5985107421875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001943.jpg,True,JPEG,RGB,True,6642,4401,0.0,255.0,194.6156005859375,43.70098114013672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001944.jpg,True,JPEG,RGB,True,4288,2848,4.0,243.0,167.44259643554688,22.25124168395996,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001945.jpg,True,JPEG,RGB,True,4288,2848,5.0,238.0,121.06668853759766,23.08251953125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001946.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,135.01467895507812,41.94042205810547,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001947.jpg,True,JPEG,RGB,True,4288,2848,2.0,230.0,138.42959594726562,16.323379516601562,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001948.jpg,True,JPEG,RGB,True,2304,1536,0.0,255.0,154.19908142089844,29.932405471801758,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001949.jpg,True,JPEG,RGB,True,3008,2000,10.0,224.0,157.74423217773438,23.760957717895508,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001950.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,82.25570678710938,63.45225143432617,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001951.jpg,True,JPEG,RGB,True,1024,768,3.0,250.0,176.03440856933594,21.477933883666992,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001952.jpg,True,JPEG,RGB,True,3008,2000,0.0,238.0,139.90696716308594,33.12508010864258,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001953.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,150.55752563476562,31.85022735595703,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001954.jpg,True,JPEG,RGB,True,6602,4382,0.0,255.0,142.93743896484375,59.775535583496094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001955.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,145.97195434570312,60.36064910888672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001956.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,211.2707061767578,41.36849594116211,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001957.jpg,True,JPEG,RGB,True,1024,768,10.0,235.0,153.5668182373047,34.356014251708984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001958.jpg,True,JPEG,RGB,True,4288,2848,43.0,246.0,150.54701232910156,23.407827377319336,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001959.jpg,True,JPEG,RGB,True,6621,4420,0.0,255.0,122.75404357910156,73.60609436035156,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001960.jpg,True,JPEG,RGB,True,2048,1536,14.0,255.0,140.42083740234375,38.3023796081543,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001961.jpg,True,JPEG,RGB,True,2601,1909,10.0,210.0,163.058837890625,23.501590728759766,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001962.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,174.85702514648438,48.74408721923828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001963.jpg,True,JPEG,RGB,True,1024,768,0.0,235.0,176.97702026367188,28.52150535583496,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001964.jpg,True,JPEG,RGB,True,824,719,0.0,255.0,148.82315063476562,54.317195892333984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001965.jpg,True,JPEG,RGB,True,640,480,0.0,243.0,135.47103881835938,43.24829864501953,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001966.jpg,True,JPEG,RGB,True,3872,2592,10.0,255.0,169.25343322753906,29.134563446044922,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001967.jpg,True,JPEG,RGB,True,4288,2848,8.0,254.0,165.6160430908203,27.019908905029297,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001968.jpg,True,JPEG,RGB,True,4288,2848,26.0,255.0,166.47125244140625,24.4012508392334,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001969.jpg,True,JPEG,RGB,True,4288,2848,17.0,230.0,153.80105590820312,15.925384521484375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001970.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,170.17892456054688,44.8729133605957,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001971.jpg,True,JPEG,RGB,True,6641,4402,0.0,255.0,58.824981689453125,57.690391540527344,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001972.jpg,True,JPEG,RGB,True,1024,768,7.0,226.0,180.59075927734375,21.819934844970703,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001973.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,132.0576171875,32.90211868286133,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001974.jpg,True,JPEG,RGB,True,640,480,0.0,243.0,113.83422088623047,40.25236129760742,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001975.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,156.73377990722656,35.424774169921875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001976.jpg,True,JPEG,RGB,True,1024,768,21.0,255.0,176.8748321533203,89.54304504394531,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001977.jpg,True,JPEG,RGB,True,3072,2304,1.0,255.0,124.10681915283203,32.06535339355469,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001978.jpg,True,JPEG,RGB,True,1024,768,48.0,255.0,202.87481689453125,46.72480392456055,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001979.jpg,True,JPEG,RGB,True,3072,2304,10.0,214.0,140.60914611816406,37.60176467895508,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001980.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,206.57577514648438,48.62801742553711,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001981.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,167.7431640625,58.902496337890625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001982.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,126.58255004882812,33.9090461730957,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001983.jpg,True,JPEG,RGB,True,6628,4399,0.0,255.0,145.32916259765625,56.53295135498047,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001984.jpg,True,JPEG,RGB,True,6621,4420,0.0,255.0,155.10118103027344,51.15745162963867,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001985.jpg,True,JPEG,RGB,True,3072,2304,11.0,255.0,118.28304290771484,35.034664154052734,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001986.jpg,True,JPEG,RGB,True,4288,2848,8.0,243.0,129.99925231933594,23.453365325927734,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001987.jpg,True,JPEG,RGB,True,640,480,0.0,238.0,93.90182495117188,58.32367706298828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\001988.jpg,True,JPEG,RGB,True,3072,2304,0.0,223.0,153.68389892578125,46.03060531616211,False,False,False,
