image_id,fold,development_role,duplicate_group_id,duplicate_group_size,image_sha256,task1_lesion_area_ratio,task1_area_bin,task1_empty_mask,task1_full_mask,attribute_count,no_attribute_present,multiple_attributes_present,pigment_network_present,pigment_network_foreground_pixels,pigment_network_area_ratio,negative_network_present,negative_network_foreground_pixels,negative_network_area_ratio,streaks_present,streaks_foreground_pixels,streaks_area_ratio,milia_like_cysts_present,milia_like_cysts_foreground_pixels,milia_like_cysts_area_ratio,globules_present,globules_foreground_pixels,globules_area_ratio,task1_area_bin_0,task1_area_bin_1,task1_area_bin_2,task1_area_bin_3
002375,1,train,image_group_002571,1,f3882cb28f77d1c1c727b56777f79b293a7b04552005d8bcd42f7c76394f42b5,0.11599561903211805,1,0,0,1,0,0,1,747028,0.1055439136646412,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002376,2,train,image_group_002595,1,f5fe50e06478664ce6d762f41a4e3e26a80d1aa927dea55b27c7097d7f60e5aa,0.41218014563340993,3,0,0,1,0,0,1,4218669,0.14252620302702243,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002377,2,train,image_group_001216,1,732126086f8bac618d52cd617c13aa8258a8e6a9b10920cb1bfce3b65f5fd501,0.06473554694050813,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,59232,0.004850222203588797,0,0,0.0,0,1,0,0
002378,1,train,image_group_001164,1,6ecf8e69433ad348293438fd7c0412ee57eb2d5ea973b9cd5ddcd23b8d22fc1b,0.016969554439879256,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002379,0,val,image_group_001015,1,61138599e159557b408ec70177f67c8b49c4c8211ea87c8e8dfc9e48599ac1d4,0.10440119990596065,1,0,0,2,0,1,1,339770,0.04800443296079283,0,0,0.0,0,0,0.0,0,0,0.0,1,16081,0.0022720054343894677,0,1,0,0
002380,0,val,image_group_001602,1,96bbd47f272d5078a3f8e00523251e87826af9c5fd42aa0a6ad5de99d1dababe,0.38091682300395274,3,0,0,2,0,1,1,775043,0.02627520745922263,1,1366624,0.04633075728540567,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002381,0,val,image_group_000418,1,28b4f821da2225a2ab3c6545772cd575dfc1320395cce216b83ed2b16fc07751,0.0177001953125,0,0,0,3,0,1,1,21486,0.006071302625868056,0,0,0.0,0,0,0.0,1,8164,0.002306902850115741,1,25825,0.007297374584056713,1,0,0,0
002382,0,val,image_group_002411,1,e4cc9692be8af9d57bce17555134a86ac4e71bb4a0e9f83fec1c4a58024e94a4,0.0064393686810953615,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002383,3,train,image_group_001092,1,676c98ab60ebbcd6b8e61751624af8583c21d74b3f0d63a8f4ea0f20967c9beb,0.026444077671683715,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,51094,0.004183840715663256,0,0,0.0,1,0,0,0
002384,3,train,image_group_002103,1,c59684930130ae7d14323991d674109ea775300bb200517715545ec4c5baf4b4,0.01312250664893617,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002385,3,train,image_group_002233,1,d36f52357ba1d8547bd608fd7a365852f705555c88a2f224dcd151cbccd4130d,0.39551699603045426,3,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002386,2,train,image_group_000348,1,22a1f08ccac09005831c075919e043b8bc22335b834f536085c90e0781e61fd4,0.09646105410447761,1,0,0,1,0,0,1,326914,0.026769407439627704,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002387,1,train,image_group_001676,1,9c6eaa2fab2e7454cbf66234ceb962e731950d5a8db30b2741e30a7443bf3b19,0.3912293568013907,3,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,14131,0.031985640301318265,0,0,0,1
002388,0,val,image_group_000920,1,5774861f3d4f94c6f5ca7a057d41dd7450be79d529ec049e391f48219b68e2a9,0.035412714342612776,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002389,0,val,image_group_000923,1,5788a0b1c1e6e1d76230f182c85bdc5526f599605fd983d100f0f97e9013ce09,0.06617303856382979,1,0,0,2,0,1,1,21400,0.0035571808510638297,1,32435,0.0053914561170212765,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002390,1,train,image_group_000009,1,00bb4c777ce42a790cc9d79488bc22f98437dc25eedca3f04dbd79358823321d,0.0650676731773017,1,0,0,2,0,1,1,66391,0.0054364381131561295,0,0,0.0,0,0,0.0,1,55669,0.00455846535405836,0,0,0.0,0,1,0,0
002391,3,train,image_group_001928,1,b4e074e533f56459a511a2cb378e5903f896f758bafda199b38386bd94614117,0.5062888373137681,3,0,0,1,0,0,1,221554,0.31898284391359183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002392,3,train,image_group_000517,1,3104a46eef03115e37b487e3204113770a777f793501b4cacda1c99967a3412b,0.15071259973404255,1,0,0,3,0,1,1,372151,0.061860206117021276,1,23952,0.003981382978723404,0,0,0.0,1,159915,0.02658161569148936,0,0,0.0,0,1,0,0
002393,4,train,image_group_000819,1,4e19b6db128a7bcf72425b1cbc944988a23d2ad3eb3392e794e1473e720ea197,0.23352831217050143,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002394,1,train,image_group_002072,1,c2f509ef361399fca90d8b03cb81f439da467e3c18bbc4e7fe10c8aa113308a8,0.17727579853413256,2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,27554,0.037384775276173,0,0,1,0
002395,4,train,image_group_000432,1,2a68bca2eccfb84c4c341d93f59a0bd754a60e139f1883fd90c3df35ec413fa1,0.018128989361702128,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002396,0,val,image_group_000469,1,2d4ee3056c66b08b4f4588b023c2ad3b6f0e43dda541e0dd6a9322d5835af033,0.103048417412764,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002397,0,val,image_group_002642,1,fa5af30ccd2e448599c624240765997e29e5e1b6983d45ff2d3ec6c3f81ccaa8,0.12881449468085107,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002398,4,train,image_group_001996,1,bba14e21ef47935bd233e4e4c26c6ff7a40de3c5f5e269cd84bfa0155a28265b,0.20206603599122538,2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,10435,0.00207946733751658,0,0,0.0,0,0,1,0
002399,2,train,image_group_001720,1,a045fe00271270c99f1383def4d68570e546312870e074f6822b780fceaffe6a,0.12023097937513696,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,788308,0.026495574816720914,0,1,0,0
002400,2,train,image_group_002244,1,d3e38c6790c5dc7c91d2371e972de07e12d8784aa44a220b8e331d657a555dc7,0.49441639153233635,3,0,0,1,0,0,1,64679,0.16528247692449224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002401,0,val,image_group_002508,1,ed774fd689b13345e53467d62ed52ba6b57be0f3fc3c0e9a547529d10af6973c,0.1191851705307731,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,24166,0.0019788369423947676,0,0,0.0,0,1,0,0
002402,0,val,image_group_000880,1,545f9da3f5a106f2e53ff93d28c8d4f5ae7c3f7dbd2d03794b7644293ecfaeb1,0.16613755201345798,2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1098886,0.08998246347266477,0,0,1,0
002403,2,train,image_group_002668,1,fd989c03c6ffcf3fb3730ff9863017b5a4e48265ab824c70a12b3a4f3645b7a3,0.02494503909039894,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002404,4,train,image_group_001136,1,6be208a51a37bcc7ae932db7c16e92b688908b2f4e183a25bc8a15ac126f1e5b,0.0029767287234042554,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002405,3,train,image_group_000595,1,37a19a9ffd81a952c0672d56b2c9d81c8bbfe628253a52da1897c9f03375b51b,0.1808612964771412,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002406,2,train,image_group_001372,1,805bae14ec96b685ee79edecf0ddd4e8ece41ca9d74d5aa317559e697f0f2ef6,0.15351645611702128,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002407,2,train,image_group_000044,1,04f213feceb1dacad400ab0216dd0e87fd9367adec120c2b73e2f3da75aa9738,0.3041248239780448,2,0,0,3,0,1,1,25002,0.06424672881826311,0,0,0.0,1,9015,0.02316551717049204,0,0,0.0,1,20252,0.05204082681495339,0,0,1,0
002408,1,train,image_group_001790,1,a7453088831fc8905a379b4f99929e70fac437d15447190de7e98d6aa9ccba90,0.0645680917742747,1,0,0,1,0,0,1,389277,0.03187601210066242,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002409,4,train,image_group_002597,1,f6585ffec0a44a6373b79e1be3e044ad10759c6d5063aba74e1312bae3ed6dfa,0.02713805446084186,0,0,0,1,0,0,1,105713,0.008656326644516182,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002410,3,train,image_group_000897,1,5536660bf4e792fdce9bd9fafc685f4d9954aceef3bfaec88ef573cf1d159d1b,0.17653645833333334,2,0,0,1,0,0,1,4124,0.013424479166666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002411,3,train,image_group_000135,1,0e03dd09047806de686c7aedee08b1f4626553eb2cf6e1bf1681893614397437,0.09982567500260618,1,0,0,1,0,0,1,504782,0.01719681861138233,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002412,2,train,image_group_000201,1,13edae8a246e907102cdd88d40851d01f9ed29ce3fa6fb86f7165bdf1ee88751,0.09109242757161458,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,15360,0.01953125,0,1,0,0
002413,2,train,image_group_000952,1,59c7c0a7533afeeb2fe26060fc48c0415d16925ccc7b8780b7e1e85ae50962d5,0.33089447021484375,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002414,4,train,image_group_000959,1,5ad56c4b4f9a3715442c3552f66c50cce0613b9ee5c7770a06989fa50a5e4645,0.08332536317709206,1,0,0,2,0,1,1,217845,0.01783827417512158,0,0,0.0,0,0,0.0,0,0,0.0,1,36150,0.002960148782072782,0,1,0,0
002415,3,train,image_group_001630,1,989e05a1b9f2fa011ac3e0eb165d0c17120f806d4885cc9d603322775833578a,0.07637758608217593,1,0,0,1,0,0,1,111482,0.01575074372468171,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002416,2,train,image_group_000251,1,16f80e363d85730eda02fcf39c22db63099795021f4d200ac0c8d9f851e0d6e3,0.11455663006325885,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,128397,0.012793357342363023,0,0,0.0,0,1,0,0
002417,4,train,image_group_001705,1,9ec8cbb38918226b590df3f7ea1119ca0dc30242aa92af7b3b7cbf82e74ae3e0,0.1274695219816985,1,0,0,2,0,1,1,88774,0.012542442039207177,0,0,0.0,0,0,0.0,1,28314,0.004000345865885417,0,0,0.0,0,1,0,0
002418,3,train,image_group_001742,1,a1daf1b9a00ac251616d20d165c5d5f7f70d5398b3eae4d1244455cff7d541e1,0.09805255466037327,1,0,0,1,0,0,1,26951,0.0038077742965133103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002419,0,val,image_group_001896,1,b0d8dab86d7d9887aa48f25fdf1872e6aa6f91a84de77ab6c741f3d21f089ee0,0.0728344414893617,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,64150,0.010663231382978724,0,1,0,0
002420,1,train,image_group_002545,1,f0e6d94297924bdfbcfccba28b56622c1022e987501c81a83187f156d5800ae9,0.007876329787234043,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002421,0,val,image_group_000358,1,23c7fc822ce3633f68043181a674d139052abf68259d8f4a75aec39509da38a1,0.4780859375,3,0,0,2,0,1,1,4767,0.015517578125,0,0,0.0,1,4870,0.015852864583333334,0,0,0.0,0,0,0.0,0,0,0,1
002422,1,train,image_group_000227,1,1586cb0c138d92f9103a1b15dac8fcf45b436397010c69fce96d14d292fb153c,0.46507016936534373,3,0,0,2,0,1,1,13042753,0.43801710539059724,0,0,0.0,0,0,0.0,1,32122,0.0010787588678062648,0,0,0.0,0,0,0,1
002423,1,train,image_group_001041,1,62fe1ad3dd2e80ff1318b9cbaf394d906588aa6149d69e015245e0a082f6ae5e,0.3802259113491531,3,0,0,2,0,1,1,565682,0.046320964961009556,0,0,0.0,0,0,0.0,1,47393,0.0038807837131058192,0,0,0.0,0,0,0,1
002424,1,train,image_group_000474,1,2dbf441cd46f95ff989e424decaa0210cac28aff2e43e77e15ccaaf7d7ef5371,0.033973173109173235,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,29296,0.002398907848398457,0,0,0.0,1,0,0,0
002425,0,val,image_group_000090,1,090d2574271c622bcc506c8d4597b1e6a8ae18237b297843e6727c380c3a7fd2,0.044900748626949524,0,0,0,1,0,0,1,201911,0.016533515926337415,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002426,3,train,image_group_001376,1,806a6dc0ce752cd64293cd232eb8f08fe272d26c0ee4f65453479e17f576c75b,0.18526692708333334,2,0,0,1,0,0,1,46595,0.15167643229166666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002427,1,train,image_group_002434,1,e63f97d888634c79f69bb8ffc8deb57dcda3b5914dd226123b8389d721480a0e,0.021818066236863585,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,131960,0.013148371339659218,1,0,0,0
002428,4,train,image_group_000772,1,49e141c8866ed783bc057c9e856b7a5a799133ae27dec9d57c30a2ba160ffa12,0.04800485681604456,0,0,0,2,0,1,1,14050,0.00198505542896412,0,0,0.0,1,56911,0.00804067541051794,0,0,0.0,0,0,0.0,1,0,0,0
002429,2,train,image_group_001427,1,8524a70dd2910225e59e9abcfdac020443605d2af9dca42d90c1829b61087726,0.018087696393384204,0,0,0,1,0,0,1,56872,0.004656973209793728,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002430,2,train,image_group_002628,1,f8ebf6f4f88dcf8cf3ba7498d3c1e6cca293db9203cdf57fa16daab887d0272a,0.013026619885124937,0,0,0,1,0,0,1,56833,0.004653779688286098,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002431,1,train,image_group_000775,1,4a74761eb8c8c91093bccb1cde56d41f1969bedfd10ec886af02ca89eedcca64,0.08806610107421875,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002432,3,train,image_group_001841,1,abcf734ee60394178b105f6ee02865c1a45e2bac01542712c3b72f4dafefe9a5,0.09091130009403935,1,0,0,3,0,1,1,145351,0.020535928231698496,0,0,0.0,1,44026,0.006220217104311343,0,0,0.0,1,128397,0.01814058091905382,0,1,0,0
002433,4,train,image_group_002134,1,c924ff7e11769df58375dc780ecce23c67c47f069692c1f7c0b6cc8c3f8cf2ff,0.013274601063829787,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002434,2,train,image_group_002433,1,e6338a02290a1dc7d363a864c8736ee2d0a318ab87120677e761fe6b8e294176,0.24017578125,2,0,0,1,0,0,1,43807,0.14260091145833334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002435,4,train,image_group_002546,1,f105b4a47cd999887d156efbc292287b8ad767130c52bb1555e2a2b7bb6d3392,0.09514635173384203,1,0,0,2,0,1,1,1076038,0.03648491637637148,0,0,0.0,1,281021,0.009528499630128574,0,0,0.0,0,0,0.0,0,1,0,0
002436,1,train,image_group_002152,1,ca6f1e9bdb8f7072cb07b4fe04160254e9f8c18bd526af71bce5d2e3c8dda6c9,0.1762050919889903,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002437,4,train,image_group_000843,1,50e459c3a0dadb2cdd9924e9d58e63a188251b875e2dc49700d83ad6df4692cc,0.08089040979045939,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,18925,0.003104299204249601,0,0,0.0,0,1,0,0
002438,3,train,image_group_002259,1,d52f59ce70b5008d2ffd028f3365c42ceb551a90ada7d2917c72b8fa9b2fb0c1,0.12178883213447607,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002439,2,train,image_group_002449,1,e7095445a270fc124eaa66c4f615a666f0e0e9483581a9e03bd6a652b2e035c2,0.5755449930826823,3,0,0,1,0,0,1,6972,0.0088653564453125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002440,4,train,image_group_000602,1,3844bf4c2ab782db1b29a7f2985ff2f51b12723f576b8c97d5d11620ccc9236f,0.01842121010638298,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002441,3,train,image_group_001822,1,aa241d8dbab12441091ea170e188d4467ddd61c899f8307618af14f7bc0d1fe3,0.08575099600025195,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,419736,0.06884999370118418,0,1,0,0
002442,2,train,image_group_002558,1,f244e3b1e5edb265f7d7e946a9a1b61ca0cae1e269d82462ebcc27b93831f136,0.2329669747054975,2,0,0,3,0,1,1,3749383,0.12629274314983222,0,0,0.0,0,0,0.0,1,93598,0.0031527182401312422,1,1984382,0.06684114325934437,0,0,1,0
002443,1,train,image_group_001471,1,8a6e69043166427d16bc94c15366beec60339f0d66d713e154c7cb9128e848b8,0.055094913563829784,0,0,0,2,0,1,1,47419,0.00788214760638298,0,0,0.0,0,0,0.0,0,0,0.0,1,23880,0.003969414893617022,1,0,0,0
002444,1,train,image_group_002110,1,c67c6a0b7f4fdf3af09cfa348a771a42b8dd91490db712076d8cd5b89ed110e3,0.17743160022077162,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002445,2,train,image_group_002506,1,ed3a68ffe2579790329b482f5a3d4d71aa0ec4452fb003b4b76af5e53649ad86,0.04707610996981385,0,0,0,1,0,0,1,188728,0.01545402377159148,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002446,0,val,image_group_001874,1,ae74e175795dfffe48b82a3779b60ee09f40d734d655a6ddff39e379a66f15dc,0.0878152087613198,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002447,4,train,image_group_001425,1,851cbb55bba94a74bfafba7513c8c5024237ed8fd308b119f1487e83d0a716d4,0.018556570858837832,0,0,0,1,0,0,1,185522,0.01519149992663089,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002448,2,train,image_group_002697,1,ffdfa0ee728b46d85908a6130d338805ae773ed08ef2fcfb48a58f92c3056387,0.13911056518554688,1,0,0,1,0,0,1,53448,0.067962646484375,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002449,0,val,image_group_002146,1,ca1242fd7f203dbeb6455a6c60b3fd448c685e745f2ce67d947aaefaa01e2330,0.1394008344174064,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,126613,0.025231202492092642,0,0,0.0,0,1,0,0
002450,3,train,image_group_002562,1,f29dcaca5e481132a0a5dbe03d2cdabed2ec5f62ba8c5fa333652eb407c41f24,0.01875249335106383,0,0,0,1,0,0,1,19221,0.0031949800531914894,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002451,2,train,image_group_002627,1,f8c7b605986a6b1027a39bb320bd46008744bb83b51c2fcb2d6bb66c98c4c589,0.32282610778771,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002452,3,train,image_group_000327,1,1f5666af01300b1c75aa37235874be478ff55dcd403e039b1e9ea32b152163ba,0.06897744630259511,1,0,0,2,0,1,1,13796,0.002262980809607794,0,0,0.0,0,0,0.0,1,13117,0.0021516033110775172,0,0,0.0,0,1,0,0
002453,3,train,image_group_001829,1,aac8e7f312d4393e9138a8fb370a2b89d37c01cf177aa2b73c7b82b1607253e2,0.031198658000377327,0,0,0,1,0,0,1,125895,0.010308933082131478,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002454,2,train,image_group_001691,1,9ddeeb0168d763b2f2733ca06efa05f3122ed87435894619b01e0a9cd47064e7,0.038494544482642966,0,0,0,2,0,1,1,370616,0.03034795300184471,0,0,0.0,0,0,0.0,1,80173,0.006564979482852591,0,0,0.0,1,0,0,0
002455,4,train,image_group_001952,1,b73fb68e1f21164a3a1f970aa956cd5f84b8518e92cd63a0084c5d115ba9eeb3,0.1440336439344618,1,0,0,2,0,1,0,0,0.0,1,116560,0.01646818938078704,0,0,0.0,0,0,0.0,1,118302,0.016714307996961806,0,1,0,0
002456,3,train,image_group_001087,1,66f101ad7f4e3e86ebc08850d2d9c8be8a750942a32fb55e7332f42791701063,0.240107421875,2,0,0,1,0,0,1,64498,0.20995442708333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002457,0,val,image_group_000731,1,455ef43e6106260476fccb47b8e3f0ae638ca907795276d131526473acda4a72,0.2676725260416667,2,0,0,1,0,0,1,6220,0.020247395833333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002458,2,train,image_group_002280,1,d771b75cbc807f14bddf0242f3c5ffbc6ee5a4202ba062da6858c29606cc33e9,0.05559650723733859,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002459,1,train,image_group_001727,1,a0d303482acbe1ffab8aa2f2cb6eb8613fe5f3197dbee309975577dbc3829409,0.12190579018508199,1,0,0,1,0,0,1,1891182,0.06370183109476572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002460,3,train,image_group_001035,1,626abe14fdc231c7efe5e0b957cc60ae332fda9adaa68fe06f4c611bf714e2ef,0.505168973672804,3,0,0,1,0,0,1,58099,0.03421581422083184,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002461,1,train,image_group_000723,1,440e2b3b8416fec4f124d9c1dc77850a4f6f0ab88587c888fbd8b7329dcff588,0.310677346346164,2,0,0,2,0,1,1,903871,0.030445635466844014,0,0,0.0,0,0,0.0,1,146458,0.004933233701715223,0,0,0.0,0,0,1,0
002462,0,val,image_group_002162,1,cbd72fd9ba8d927b1007d50a8a549af3f1899dec65f2a2cf2f45189e23a61d58,0.11549378720861982,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002463,1,train,image_group_000648,1,3c2d63e1c35b431d14da682064ee8439f1cc1acce8e0a4cb054e3c399d4c4eab,0.057950337727864586,0,0,0,3,0,1,1,11151,0.014179229736328125,0,0,0.0,0,0,0.0,1,1429,0.0018170674641927083,1,6701,0.008520762125651041,1,0,0,0
002464,4,train,image_group_001764,1,a48e80e9592abdd8926ce080398daa90bab3be8faf535fba92c2bcbea3ede102,0.047762411612051504,0,0,0,2,0,1,0,0,0.0,0,0,0.0,1,72342,0.010220845540364584,0,0,0.0,1,62896,0.00888626663773148,1,0,0,0
002465,1,train,image_group_001374,1,80615b463ae1b34b0fe43bc87b6fd08cbab4d6dee4f9e6c119d4af0c5918c3cc,0.07306315104166666,1,0,0,1,0,0,1,9433,0.03070638020833333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
002466,4,train,image_group_001292,1,7939b4c5ec6231d451bbfc6f3088fd81ef59233f85265049ee7e9439fdbe34ef,0.8205305989583334,3,0,0,1,0,0,1,62552,0.20361979166666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
002467,0,val,image_group_001656,1,9b37ff23b6f413c90fc9289a4d5128e825776c11abfafd144a13375175e88c30,0.04312957246771759,0,0,0,2,0,1,1,141882,0.011618031244759349,0,0,0.0,0,0,0.0,0,0,0.0,1,51758,0.004238212466459836,1,0,0,0
002468,1,train,image_group_000699,1,4227d7ae8cb241fc42c8d8bc367e321427ef73d0584d9eb1080b07afa4e16b9c,0.1588430051450376,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002469,1,train,image_group_000994,1,5ea377db7a859f646dad77e76ca04ba78cba2d8b250ba78610419926f3fa1dfe,0.04060671542553192,0,0,0,1,0,0,1,67938,0.011292885638297872,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
002470,2,train,image_group_001406,1,82ea05e329f16ee00c32404373e310feae65bc1344c5ab0f8d74ab5604f4b8fb,0.20711997703269677,2,0,0,2,0,1,1,179272,0.025328459563078703,0,0,0.0,0,0,0.0,0,0,0.0,1,276300,0.039037068684895836,0,0,1,0
002471,4,train,image_group_002022,1,be494690b5cdccfe88ae6a9a1433a4114c86d6388acc84da607cb5238e8b5b0f,0.19024443924070145,2,0,0,1,0,0,1,1331179,0.044838910170940265,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002472,2,train,image_group_001155,1,6e0300e6a1dc88f130c8046bfc8b21ba582a2d878e178447c87e9cf8426b8bee,0.06758767587167246,1,0,0,1,0,0,0,0,0.0,0,0,0.0,1,135833,0.019191176803023728,0,0,0.0,0,0,0.0,0,1,0,0
002473,3,train,image_group_000198,1,13a29dfbb811c0c7d0cd6be707d1b0a82a80e971288692a5e2b1248332690924,0.838676028781467,3,0,0,3,0,1,1,1088438,0.15378005416304977,0,0,0.0,0,0,0.0,1,8179,0.001155570701316551,1,51351,0.007255130343967014,0,0,0,1
002474,0,val,image_group_000121,1,0c9b26eaa991fa272fd5153e6710a34a7f4039a6cdca9ba7edb66a642ac88815,0.17919412144702843,2,0,0,1,0,0,1,113156,0.18274547803617572,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
002475,3,train,image_group_002400,1,e4073b1e4144ca4d1cd282ea8385f056931649ec0e33bfbb4e34104b7f2281c6,0.25943497269620996,2,0,0,3,0,1,1,59149,0.004843425734739225,1,190793,0.015623116641162166,0,0,0.0,1,84029,0.006880728686273688,0,0,0.0,0,0,1,0
