image_id,pigment_network,negative_network,streaks,milia_like_cysts,globules,lesion_area_ratio,area_bin,n_attributes,no_attributes,many_attributes,tiny_lesion,huge_lesion
001230,0,0,0,0,1,0.2881045700056117,3,1,0,0,0,0
001231,0,0,0,0,0,0.38988833234146664,4,0,1,0,0,0
001232,0,0,0,0,0,0.03887916411590654,0,0,1,0,0,0
001233,1,0,0,1,0,0.37839635213216144,3,2,0,0,0,0
001234,0,0,0,0,0,0.25733311971028644,3,0,1,0,0,0
001235,0,0,0,0,1,0.22933869655606298,3,1,0,0,0,0
001236,1,0,0,0,0,0.12766152841073494,2,1,0,0,0,0
001237,0,0,0,0,0,0.035232972081930415,0,0,1,0,0,0
001238,1,0,0,0,0,0.2880744934082031,3,1,0,0,0,0
001239,1,0,0,0,0,0.32150698226636265,3,1,0,0,0,0
001240,1,0,0,0,0,0.26847981770833335,3,1,0,0,0,0
001241,1,0,0,0,0,0.373562424271195,3,1,0,0,0,0
001242,0,0,0,0,1,0.023524584544944393,0,1,0,0,0,0
001243,1,0,0,0,0,0.32505859375,3,1,0,0,0,0
001244,0,0,0,0,0,0.15654500325520834,2,0,1,0,0,0
001245,1,0,0,0,0,0.4647564103458303,4,1,0,0,0,0
001246,0,0,0,0,0,0.11195711436170212,1,0,1,0,0,0
001247,1,0,0,0,0,0.3553476333618164,3,1,0,0,0,0
001248,0,1,0,1,1,0.21788425450142088,3,3,0,1,0,0
001249,1,0,0,0,1,0.01825648271276596,0,2,0,0,1,0
001250,0,0,0,0,1,0.3931616862686849,4,1,0,0,0,0
001251,1,0,0,0,0,0.04871363971150903,0,1,0,0,0,0
001252,0,0,0,1,0,0.1393455442677763,2,1,0,0,0,0
001253,0,0,0,0,0,0.619683583577474,4,0,1,0,0,1
001254,0,0,0,0,0,0.20243453979492188,2,0,1,0,0,0
001255,0,0,0,1,1,0.04039311835106383,0,2,0,0,0,0
001256,0,0,0,0,0,0.3433464898003472,3,0,1,0,0,0
001257,1,0,0,0,0,0.11863010987294019,2,1,0,0,0,0
001258,1,0,0,0,0,0.054211419639862486,1,1,0,0,0,0
001259,1,0,0,0,0,0.11618932088216145,2,1,0,0,0,0
001260,1,0,0,1,1,0.19615988692008954,2,3,0,1,0,0
001261,0,0,0,0,1,0.20386109528718172,2,1,0,0,0,0
001262,1,0,0,0,0,0.8473763020833334,4,1,0,0,0,1
001263,0,0,0,0,0,0.3037026016800492,3,0,1,0,0,0
001264,0,0,0,0,0,0.19408090220585641,2,0,1,0,0,0
001265,1,0,0,1,0,0.10176695478723405,1,2,0,0,0,0
001266,1,0,0,0,1,0.028114527925531915,0,2,0,0,0,0
001267,1,0,1,0,0,0.084873046875,1,2,0,0,0,0
001268,0,0,0,1,0,0.024713976093000713,0,1,0,0,0,0
001269,1,0,0,0,0,0.03560782916561686,0,1,0,0,0,0
001270,1,1,0,1,0,0.3536389668782552,3,3,0,1,0,0
001271,1,1,0,0,0,0.13590370242832364,2,2,0,0,0,0
001272,1,0,0,0,1,0.88165283203125,4,2,0,0,0,1
001273,1,0,0,0,0,0.7178202987655092,4,1,0,0,0,1
001274,0,0,0,0,1,0.1806818854381887,2,1,0,0,0,0
001275,1,0,0,0,0,0.37349549960825923,3,1,0,0,0,0
001276,1,0,0,0,1,0.13714146023468057,2,2,0,0,0,0
001277,1,0,0,1,1,0.033953848209793726,0,3,0,1,0,0
001278,1,0,0,0,0,0.055613198138297876,1,1,0,0,0,0
001279,1,0,0,1,1,0.052004598135550514,1,3,0,1,0,0
001280,0,0,0,0,1,0.42823537190755206,4,1,0,0,0,0
001281,1,0,1,0,1,0.42947642008463544,4,3,0,1,0,0
001282,0,0,0,0,0,0.12434180702876069,2,0,1,0,0,0
001283,0,0,0,0,0,0.033498337765957446,0,0,1,0,0,0
001284,1,0,1,0,1,0.17276636759440103,2,3,0,1,0,0
001285,1,0,0,0,0,0.10566731770833333,1,1,0,0,0,0
001286,1,1,0,1,0,0.33382415771484375,3,3,0,1,0,0
001287,1,0,0,0,0,0.2796086365226719,3,1,0,0,0,0
001288,1,0,0,1,0,0.3660074869791667,3,2,0,0,0,0
001289,0,0,0,0,0,0.07299386685210588,1,0,1,0,0,0
001290,1,0,0,0,0,0.3777313232421875,3,1,0,0,0,0
001291,0,0,0,0,1,0.10135650634765625,1,1,0,0,0,0
001292,0,0,0,0,0,0.06117714512933926,1,0,1,0,0,0
001293,0,1,1,0,1,0.03480504451932752,0,3,0,1,0,0
001294,0,0,0,0,0,0.25883278917910446,3,0,1,0,0,0
001295,0,0,0,0,0,0.2610385931562881,3,0,1,0,0,0
001296,1,0,0,0,0,0.454501953125,4,1,0,0,0,0
001297,0,0,0,0,0,0.5307516875090422,4,0,1,0,0,1
001298,1,0,1,0,0,0.3516591389973958,3,2,0,0,0,0
001299,0,0,0,0,1,0.023924962398331376,0,1,0,0,0,0
001300,1,0,0,0,0,0.4637192666289815,4,1,0,0,0,0
001301,1,0,0,0,0,0.3001072837386911,3,1,0,0,0,0
001302,0,0,0,0,0,0.10207748413085938,1,0,1,0,0,0
001303,1,0,0,0,0,0.34546990889804885,3,1,0,0,0,0
001304,0,0,0,0,1,0.2729949951171875,3,1,0,0,0,0
001305,0,0,0,0,1,0.02984272152230421,0,1,0,0,0,0
001306,1,0,0,0,0,0.2593893476673414,3,1,0,0,0,0
001307,0,0,0,0,0,0.05982611987696313,1,0,1,0,0,0
001308,1,0,0,0,1,0.3338979085286458,3,2,0,0,0,0
001309,0,0,0,0,0,0.10025250110053664,1,0,1,0,0,0
001310,1,0,0,0,0,0.12893675988914083,2,1,0,0,0,0
001311,1,0,0,0,0,0.11613510151023657,2,1,0,0,0,0
001312,1,0,0,1,0,0.18125152587890625,2,2,0,0,0,0
001313,0,0,0,0,1,0.030497233072916668,0,1,0,0,0,0
001314,1,1,0,0,0,0.16386322186511582,2,2,0,0,0,0
001315,1,0,0,0,0,0.01574251994680851,0,1,0,0,1,0
001316,1,0,0,1,0,0.19606731746813685,2,2,0,0,0,0
001317,0,0,0,0,0,0.1945471587004485,2,0,1,0,0,0
001318,1,0,0,0,0,0.031203291223404254,0,1,0,0,0,0
001319,0,0,0,0,0,0.13485505547741836,2,0,1,0,0,0
001320,1,0,0,0,0,0.16372214423285592,2,1,0,0,0,0
001321,0,0,0,0,0,0.01771343085106383,0,0,1,0,1,0
001322,1,0,0,0,0,0.03235804521276596,0,1,0,0,0,0
001323,1,0,0,0,0,0.00733658341019621,0,1,0,0,1,0
001324,1,0,0,0,0,0.04669996675531915,0,1,0,0,0,0
001325,1,0,0,0,1,0.0821264346154571,1,2,0,0,0,0
001326,1,0,0,1,0,0.11322839095744681,1,2,0,0,0,0
001327,0,0,1,0,1,0.027496903030960647,0,2,0,0,0,0
001328,1,0,1,0,1,0.0364532470703125,0,3,0,1,0,0
001329,1,0,0,0,0,0.4933033695927373,4,1,0,0,0,0
001330,1,0,0,1,0,0.04773786569148936,0,2,0,0,0,0
001331,1,0,0,0,0,0.03412339142689522,0,1,0,0,0,0
001332,0,0,0,0,0,0.6095364688545358,4,0,1,0,0,1
001333,0,0,0,0,0,0.05197140957446809,1,0,1,0,0,0
001334,1,0,0,1,0,0.07852111037234043,1,2,0,0,0,0
001335,1,0,0,0,0,0.17296738073380008,2,1,0,0,0,0
001336,0,0,0,0,0,0.1290990076827939,2,0,1,0,0,0
001337,0,0,1,0,1,0.2607558921531395,3,2,0,0,0,0
001338,1,1,0,0,0,0.72365234375,4,2,0,0,0,1
001339,1,0,0,1,0,0.4993027258060402,4,2,0,0,0,0
001340,0,0,0,0,0,0.32067170877659573,3,0,1,0,0,0
001341,1,0,0,0,0,0.36236002604166667,3,1,0,0,0,0
001342,1,0,0,0,0,0.6823838505031639,4,1,0,0,0,1
001343,1,0,0,0,0,0.1544140625,2,1,0,0,0,0
001344,1,0,0,1,1,0.03999779237590139,0,3,0,1,0,0
001345,1,0,0,0,0,0.32279332478841144,3,1,0,0,0,0
001346,0,0,0,0,0,0.0502265625,1,0,1,0,0,0
001347,0,0,0,1,1,0.13680298709157465,2,2,0,0,0,0
001348,1,0,0,0,1,0.13427270985554715,2,2,0,0,0,0
001349,1,0,0,0,1,0.553067652925532,4,2,0,0,0,1
001350,1,0,0,1,0,0.9001705995566409,4,2,0,0,0,1
001351,1,0,0,0,0,0.8335838317871094,4,1,0,0,0,1
001352,1,0,0,0,0,0.1302490234375,2,1,0,0,0,0
001353,0,0,1,0,0,0.15331381338614006,2,1,0,0,0,0
001354,0,0,0,0,1,0.10344187418619792,1,1,0,0,0,0
001355,1,0,0,1,1,0.7844947575570872,4,3,0,1,0,1
001356,0,0,0,0,0,0.5375915809913918,4,0,1,0,0,1
001357,1,0,0,1,0,0.031692834982391414,0,2,0,0,0,0
001358,1,0,0,1,1,0.326120123574543,3,3,0,1,0,0
001359,1,0,0,0,0,0.5409147135416666,4,1,0,0,0,1
001360,0,0,0,1,0,0.024334650163248647,0,1,0,0,0,0
001361,1,0,0,0,0,0.27683583012333624,3,1,0,0,0,0
001362,1,0,0,0,0,0.18410972312644677,2,1,0,0,0,0
001363,1,0,0,0,1,0.3016055528937351,3,2,0,0,0,0
001364,1,0,0,1,0,0.25378580729166667,3,2,0,0,0,0
001365,1,0,0,0,1,0.37917158338758683,3,2,0,0,0,0
001366,0,0,0,0,1,0.03676978058510638,0,1,0,0,0,0
001367,0,0,0,0,0,0.15742898263248364,2,0,1,0,0,0
001368,0,0,0,0,0,0.07158876221071608,1,0,1,0,0,0
001369,1,0,0,0,0,0.22663807965255897,3,1,0,0,0,0
001370,0,1,0,0,1,0.255035400390625,3,2,0,0,0,0
001371,0,0,0,0,1,0.13517125447591147,2,1,0,0,0,0
001372,1,1,0,0,0,0.5465470439570725,4,2,0,0,0,1
001373,0,0,0,0,0,0.15430760195685897,2,0,1,0,0,0
001374,1,0,0,0,1,0.11250325520833333,1,2,0,0,0,0
001375,1,0,0,1,0,0.034046968262167125,0,2,0,0,0,0
001376,0,0,0,1,0,0.26189295450846356,3,1,0,0,0,0
001377,1,1,0,0,0,0.7845878601074219,4,2,0,0,0,1
001378,1,0,0,0,0,0.012691426576369758,0,1,0,0,1,0
001379,0,0,0,1,0,0.06656207747253899,1,1,0,0,0,0
001380,1,0,0,1,0,0.2564493815104167,3,2,0,0,0,0
001381,0,0,0,0,0,0.5357489270302961,4,0,1,0,0,1
001382,0,0,0,0,0,0.11204980920862269,1,0,1,0,0,0
001383,0,0,0,1,0,0.04962830685057857,0,1,0,0,0,0
001384,1,0,0,0,1,0.11222790081521877,1,2,0,0,0,0
001385,0,0,0,1,0,0.09900476513876134,1,1,0,0,0,0
001386,1,0,0,0,0,0.14458984375,2,1,0,0,0,0
001387,1,0,0,0,0,0.30208057509112496,3,1,0,0,0,0
001388,1,0,0,1,0,0.07315508643617022,1,2,0,0,0,0
001389,0,0,0,0,0,0.13894094958713601,2,0,1,0,0,0
001390,1,0,0,1,1,0.16231791178385416,2,3,0,1,0,0
001391,0,0,0,0,0,0.729937167947003,4,0,1,0,0,1
001392,1,0,0,0,0,0.17475911458333335,2,1,0,0,0,0
001393,1,0,0,0,0,0.15083201804235433,2,1,0,0,0,0
001394,1,0,0,1,0,0.054850609153402716,1,2,0,0,0,0
001395,1,0,0,1,0,0.1670659383138021,2,2,0,0,0,0
001396,1,0,0,0,0,0.4054145812988281,4,1,0,0,0,0
001397,1,0,0,1,0,0.07497479574563978,1,2,0,0,0,0
001398,1,0,0,0,0,0.025814462623679355,0,1,0,0,0,0
001399,1,0,0,0,0,0.3528604617799346,3,1,0,0,0,0
001400,1,0,0,0,0,0.4962280423463067,4,1,0,0,0,0
001401,0,0,0,0,0,0.031008450152881322,0,0,1,0,0,0
001402,0,0,0,1,0,0.15248704904200905,2,1,0,0,0,0
001403,1,1,0,0,0,0.3695291589807581,3,2,0,0,0,0
001404,1,0,0,1,0,0.9240023295084635,4,2,0,0,0,1
001405,1,0,0,0,1,0.1191587887366665,2,2,0,0,0,0
001406,1,0,0,0,0,0.03627070712099614,0,1,0,0,0,0
001407,0,0,0,0,0,0.09115628842954282,1,0,1,0,0,0
001408,0,0,0,1,0,0.0858842746415395,1,1,0,0,0,0
001409,0,0,0,0,0,0.02720596340388007,0,0,1,0,0,0
001410,1,0,0,1,1,0.8829154968261719,4,3,0,1,0,1
001411,1,0,0,0,1,0.2032094201032508,2,2,0,0,0,0
001412,0,1,0,0,1,0.370327631632487,3,2,0,0,0,0
001413,1,0,0,0,0,0.008587051793350663,0,1,0,0,1,0
001414,1,0,0,1,0,0.012162732712765958,0,2,0,0,1,0
001415,1,1,0,0,0,0.24005254109700522,3,2,0,0,0,0
001416,0,0,1,0,0,0.03024518048321759,0,1,0,0,0,0
001417,1,0,1,0,1,0.26058584416793373,3,3,0,1,0,0
001418,1,0,0,0,1,0.032747763174551504,0,2,0,0,0,0
001419,1,0,0,1,0,0.30668402413843704,3,2,0,0,0,0
001420,1,0,0,0,0,0.9999924274308744,4,1,0,0,0,1
001421,1,0,0,1,0,0.34974030938181283,3,2,0,0,0,0
001422,1,0,0,0,0,0.2956051716644937,3,1,0,0,0,0
001423,1,0,1,0,1,0.14301427205403647,2,3,0,1,0,0
001424,0,0,0,0,0,0.29372406005859375,3,0,1,0,0,0
001425,1,0,0,0,0,0.06984408244680851,1,1,0,0,0,0
001426,1,0,0,0,0,0.12269524873099684,2,1,0,0,0,0
001427,1,0,0,0,0,0.18728347820609725,2,1,0,0,0,0
001428,1,0,0,0,1,0.028775764627659576,0,2,0,0,0,0
001429,1,0,0,0,0,0.06319353365065798,1,1,0,0,0,0
001430,0,0,0,1,1,0.037050388672074275,0,2,0,0,0,0
001431,0,0,0,1,1,0.08479206690392206,1,2,0,0,0,0
001432,1,0,0,0,0,0.6089583420134421,4,1,0,0,0,1
001433,1,1,1,0,1,0.1106859842936198,1,4,0,1,0,0
001434,1,0,0,0,0,0.04185612996419271,0,1,0,0,0,0
001435,1,0,0,1,0,0.20112378047723847,2,2,0,0,0,0
001436,1,0,0,0,0,0.5861180623372396,4,1,0,0,0,1
001437,1,0,0,0,0,0.8149251584653501,4,1,0,0,0,1
001438,0,0,0,1,0,0.4169522990073545,4,1,0,0,0,0
001439,1,0,0,0,0,0.19623961140531068,2,1,0,0,0,0
001440,1,0,0,0,0,0.23403861850831548,3,1,0,0,0,0
001441,1,0,0,0,1,0.17856597900390625,2,2,0,0,0,0
001442,0,0,0,0,0,0.06719529546788529,1,0,1,0,0,0
001443,1,0,0,0,0,0.05097130547228744,1,1,0,0,0,0
001444,0,0,0,0,1,0.27486942591292135,3,1,0,0,0,0
001445,0,0,0,1,0,0.004209275265957447,0,1,0,0,1,0
001446,1,0,0,0,0,0.9491967297660953,4,1,0,0,0,1
001447,0,0,0,0,0,0.13247482864945023,2,0,1,0,0,0
001448,0,0,0,0,0,0.14770241685707697,2,0,1,0,0,0
001449,1,0,0,0,1,0.6601432291666667,4,2,0,0,0,1
001450,0,0,0,0,0,0.6604071389452306,4,0,1,0,0,1
001451,1,1,0,0,0,0.25508463541666665,3,2,0,0,0,0
001452,1,0,0,0,0,0.4839523310759106,4,1,0,0,0,0
001453,1,0,0,1,0,0.5461006164550781,4,2,0,0,0,1
001454,0,0,0,0,0,0.1445592244466146,2,0,1,0,0,0
001455,0,0,0,1,0,0.4136815702037565,4,1,0,0,0,0
001456,1,0,0,0,0,0.1438074931189338,2,1,0,0,0,0
001457,1,0,0,0,0,0.34397788072507857,3,1,0,0,0,0
001458,1,1,0,0,0,0.09008973380926016,1,2,0,0,0,0
001459,0,0,0,0,0,0.042490641276041664,0,0,1,0,0,0
001460,1,0,0,0,0,0.13300026787651908,2,1,0,0,0,0
001461,1,0,0,1,0,0.14585959117684053,2,2,0,0,0,0
001462,1,1,0,0,1,0.1703364054361979,2,3,0,1,0,0
001463,1,0,0,0,1,0.07255859375,1,2,0,0,0,0
001464,1,0,0,1,0,0.14387461284693107,2,2,0,0,0,0
001465,1,0,0,0,1,0.09932549794514973,1,2,0,0,0,0
001466,1,0,0,0,0,0.08755152925531914,1,1,0,0,0,0
001467,1,0,0,1,0,0.41464921414168066,4,2,0,0,0,0
001468,0,0,0,0,1,0.045756022135416664,0,1,0,0,0,0
001469,1,0,0,0,0,0.14773375899703414,2,1,0,0,0,0
001470,0,0,0,0,0,0.07024256388346355,1,0,1,0,0,0
001471,0,0,0,0,0,0.11509440104166667,1,0,1,0,0,0
001472,1,0,0,1,1,0.2761790130211183,3,3,0,1,0,0
001473,0,0,0,0,1,0.2713250448773353,3,1,0,0,0,0
001474,1,0,0,0,1,0.4934527079264323,4,2,0,0,0,0
001475,1,0,0,0,0,0.11910502115885417,2,1,0,0,0,0
001476,1,0,1,0,1,0.11873027232530788,2,3,0,1,0,0
001477,1,0,0,1,0,0.5108655293782552,4,2,0,0,0,1
001478,1,0,1,0,1,0.03379097861290458,0,3,0,1,0,0
001479,1,0,0,0,0,0.06549867021276595,1,1,0,0,0,0
001480,0,0,0,0,0,0.28178440371661334,3,0,1,0,0,0
001481,1,0,0,0,0,0.15188513861762154,2,1,0,0,0,0
001482,0,0,0,0,0,0.2154296875,2,0,1,0,0,0
001483,1,0,0,0,0,0.4358365885416667,4,1,0,0,0,0
001484,1,0,0,0,0,0.19507598876953125,2,1,0,0,0,0
001485,1,0,0,0,1,0.008511963095337917,0,2,0,0,1,0
001486,1,0,0,0,0,0.037498984623930906,0,1,0,0,0,0
001487,1,0,0,0,0,0.21320980550444713,2,1,0,0,0,0
001488,0,0,0,0,0,0.2227961222330729,3,0,1,0,0,0
001489,0,0,0,1,0,0.023173747877536476,0,1,0,0,0,0
001490,1,0,0,0,0,0.05045837678706188,1,1,0,0,0,0
001491,1,1,0,1,0,0.14979769450674996,2,3,0,1,0,0
001492,1,0,0,0,0,0.1295622366446036,2,1,0,0,0,0
001493,1,1,0,0,0,0.14322280883789062,2,2,0,0,0,0
001494,0,0,0,0,1,0.3392847224652839,3,1,0,0,0,0
001495,0,0,0,0,0,0.9539475205017345,4,0,1,0,0,1
001496,0,0,0,0,0,0.23528608473590282,3,0,1,0,0,0
001497,0,0,0,1,0,0.11656206109550561,2,1,0,0,0,0
001498,0,0,0,0,0,0.15822124335106383,2,0,1,0,0,0
001499,1,0,0,0,0,0.8646127206307871,4,1,0,0,0,1
001500,0,0,0,0,0,0.06257951049702332,1,0,1,0,0,0
001501,1,0,0,0,0,0.04355435505319149,0,1,0,0,0,0
001502,0,0,0,1,0,0.01714461436170213,0,1,0,0,1,0
001503,1,0,0,0,1,0.10867563883463542,1,2,0,0,0,0
001504,0,0,0,1,0,0.06525425563744017,1,1,0,0,0,0
001505,1,0,0,0,0,0.15257161458333332,2,1,0,0,0,0
001506,1,0,0,0,1,0.011369427878165353,0,2,0,0,1,0
001507,0,0,0,1,0,0.025891410952963982,0,1,0,0,0,0
001508,0,0,0,1,0,0.27644489652335236,3,1,0,0,0,0
001509,1,0,0,1,0,0.07755974669314943,1,2,0,0,0,0
001510,0,0,0,0,1,0.10830179850260417,1,1,0,0,0,0
001511,0,0,0,0,1,0.05581834581163195,1,1,0,0,0,0
001512,0,0,0,0,1,0.5846181924743842,4,1,0,0,0,1
001513,1,0,0,0,0,0.09882486979166667,1,1,0,0,0,0
001514,1,0,0,0,1,0.3943227132161458,4,2,0,0,0,0
001515,1,0,0,0,0,0.2853800455729167,3,1,0,0,0,0
001516,1,1,0,0,0,0.06107618071859802,1,2,0,0,0,0
001517,1,0,0,0,0,0.024110362622436488,0,1,0,0,0,0
001518,1,0,0,0,0,0.25775065104166667,3,1,0,0,0,0
001519,1,0,0,0,0,0.263037109375,3,1,0,0,0,0
001520,1,0,0,1,0,0.24803924560546875,3,2,0,0,0,0
001521,1,0,0,0,1,0.18841275479811204,2,2,0,0,0,0
001522,0,0,0,1,0,0.18840581371583096,2,1,0,0,0,0
001523,1,0,0,1,0,0.14828872680664062,2,2,0,0,0,0
001524,1,0,0,0,0,0.3245195142178853,3,1,0,0,0,0
001525,1,0,0,1,0,0.09559872141225055,1,2,0,0,0,0
001526,0,0,0,0,1,0.3134956359863281,3,1,0,0,0,0
001527,1,0,0,0,1,0.36429922996882785,3,2,0,0,0,0
001528,1,0,0,0,0,0.15904596902251383,2,1,0,0,0,0
001529,1,0,0,0,1,0.016018130686105986,0,2,0,0,1,0
001530,1,1,0,0,0,0.55666015625,4,2,0,0,0,1
001531,1,0,0,0,0,0.03230907298900463,0,1,0,0,0,0
001532,0,0,0,0,1,0.11697345309787327,2,1,0,0,0,0
001533,1,0,0,0,1,0.31508009085013255,3,2,0,0,0,0
001534,1,0,0,0,0,0.05332183837890625,1,1,0,0,0,0
001535,1,0,0,0,0,0.18533323489813544,2,1,0,0,0,0
001536,1,0,0,0,0,0.14868398821451015,2,1,0,0,0,0
001537,1,0,0,0,1,0.979148440890842,4,2,0,0,0,1
001538,1,0,0,0,0,0.9747819010416666,4,1,0,0,0,1
001539,0,0,0,0,0,0.767730712890625,4,0,1,0,0,1
001540,1,0,0,1,1,0.08415797155374811,1,3,0,1,0,0
001541,1,0,0,0,0,0.15825839748763207,2,1,0,0,0,0
001542,0,0,0,0,0,0.03410381740993924,0,0,1,0,0,0
001543,1,0,0,0,0,0.059680938720703125,1,1,0,0,0,0
001544,1,0,0,0,0,0.30033111572265625,3,1,0,0,0,0
001545,1,0,0,1,0,0.035065990691489364,0,2,0,0,0,0
001546,0,0,0,0,1,0.10232443917409957,1,1,0,0,0,0
001547,0,0,0,0,1,0.05798624394704847,1,1,0,0,0,0
001548,0,0,0,0,1,0.1140899658203125,1,1,0,0,0,0
001549,1,0,0,0,0,0.188232421875,2,1,0,0,0,0
001550,1,0,0,0,0,0.008537732712765957,0,1,0,0,1,0
001551,1,0,0,0,1,0.36233774820963544,3,2,0,0,0,0
001552,1,0,0,0,1,0.48255369398328996,4,2,0,0,0,0
001553,1,0,0,1,0,0.3061285815284882,3,2,0,0,0,0
001554,1,0,0,0,1,0.3234062177117762,3,2,0,0,0,0
001555,1,0,0,0,0,0.17034369270418465,2,1,0,0,0,0
001556,0,0,0,0,0,0.017214760638297872,0,0,1,0,1,0
001557,1,1,0,0,1,0.5140133725151986,4,3,0,1,0,1
001558,0,0,0,0,0,0.02080718085106383,0,0,1,0,0,0
001559,1,0,1,0,0,0.11140526665581597,1,2,0,0,0,0
001560,0,0,0,0,0,0.08973397148980035,1,0,1,0,0,0
001561,1,1,0,0,0,0.2515856424967448,3,2,0,0,0,0
001562,1,0,0,0,0,0.4410712960357617,4,1,0,0,0,0
001563,1,0,0,0,0,0.05680989583333333,1,1,0,0,0,0
001564,0,0,0,0,0,0.39893849690755206,4,0,1,0,0,0
001565,0,0,0,0,0,0.034962154135882946,0,0,1,0,0,0
001566,1,0,0,0,0,0.2928937276204427,3,1,0,0,0,0
001567,1,0,0,0,0,0.007889022803795531,0,1,0,0,1,0
001568,0,0,0,0,1,0.222408949168473,3,1,0,0,0,0
001569,0,0,0,0,0,0.03863746675531915,0,0,1,0,0,0
001570,1,0,0,1,1,0.7198837732962362,4,3,0,1,0,1
001571,0,0,0,1,0,0.08866124630534127,1,1,0,0,0,0
001572,1,0,0,0,0,0.02243324562355324,0,1,0,0,0,0
001573,0,0,0,0,0,0.005373036711815121,0,0,1,0,1,0
001574,0,0,0,0,0,0.05747702244478038,1,0,1,0,0,0
001575,0,0,0,0,0,0.3275413513183594,3,0,1,0,0,0
001576,1,0,0,0,0,0.13177408854166667,2,1,0,0,0,0
001577,0,0,0,0,0,0.14102088080512154,2,0,1,0,0,0
001578,1,0,0,0,0,0.43330078125,4,1,0,0,0,0
001579,0,0,0,1,0,0.059437666223404254,1,1,0,0,0,0
001580,1,0,0,0,1,0.2175729120883973,3,2,0,0,0,0
001581,0,0,0,0,0,0.4354845682779948,4,0,1,0,0,0
001582,1,1,0,0,0,0.8017807006835938,4,2,0,0,0,1
001583,0,0,0,0,0,0.0573472939900218,1,0,1,0,0,0
001584,1,0,0,0,1,0.16954733224677176,2,2,0,0,0,0
001585,1,0,0,0,0,0.3347395833333333,3,1,0,0,0,0
001586,1,0,0,0,0,0.18331019083658853,2,1,0,0,0,0
001587,1,1,0,1,0,0.5233839299822071,4,3,0,1,0,1
001588,1,0,0,1,0,0.11667505900065105,2,2,0,0,0,0
001589,0,0,0,0,0,0.0957376805404159,1,0,1,0,0,0
001590,1,0,0,0,0,0.10155134042444648,1,1,0,0,0,0
001591,1,0,0,1,0,0.22297775205761317,3,2,0,0,0,0
001592,1,0,0,1,0,0.21489969889322916,2,2,0,0,0,0
001593,1,1,0,1,0,0.22641464874511,3,3,0,1,0,0
001594,1,0,0,0,1,0.16541322168761377,2,2,0,0,0,0
001595,0,0,0,0,0,0.1514576099537037,2,0,1,0,0,0
001596,1,0,0,0,0,0.31973195226207274,3,1,0,0,0,0
001597,0,0,0,1,0,0.05716526326408687,1,1,0,0,0,0
001598,1,0,0,0,0,0.2738536198933919,3,1,0,0,0,0
001599,1,0,0,0,0,0.2834486886831072,3,1,0,0,0,0
001600,0,1,0,0,1,0.8467674255371094,4,2,0,0,0,1
001601,1,0,0,0,0,0.1051945165761781,1,1,0,0,0,0
001602,0,0,0,0,0,0.04701426288107836,0,0,1,0,0,0
001603,1,0,0,0,0,0.10383351643880208,1,1,0,0,0,0
001604,0,0,0,0,0,0.008892811006414557,0,0,1,0,1,0
001605,0,0,0,0,0,0.3449738095663334,3,0,1,0,0,0
001606,0,1,0,0,1,0.09220052083333333,1,2,0,0,0,0
001607,1,0,0,0,0,0.35017790899368406,3,1,0,0,0,0
001608,1,0,1,0,0,0.1694394647254817,2,2,0,0,0,0
001609,0,0,0,1,0,0.057499115205081115,1,1,0,0,0,0
001610,1,0,0,0,0,0.104892578125,1,1,0,0,0,0
001611,1,0,0,0,0,0.3253360324435764,3,1,0,0,0,0
001612,1,0,0,0,0,0.3648821512858073,3,1,0,0,0,0
001613,0,1,1,0,1,0.04133194813829787,0,3,0,1,0,0
001614,1,0,0,0,0,0.6693391927083333,4,1,0,0,0,1
001615,1,1,0,0,0,0.1003265380859375,1,2,0,0,0,0
001616,1,0,0,0,0,0.6131510944871358,4,1,0,0,0,1
001617,1,0,0,0,1,0.771718526808489,4,2,0,0,0,1
001618,1,0,0,0,0,0.17161135051843968,2,1,0,0,0,0
001619,0,0,0,1,0,0.08286285400390625,1,1,0,0,0,0
001620,0,0,0,1,1,0.3223368326822917,3,2,0,0,0,0
001621,0,0,0,0,0,0.495727892287234,4,0,1,0,0,0
001622,0,0,0,0,1,0.02800235239707362,0,1,0,0,0,0
001623,0,1,0,0,0,0.21177037556966147,2,1,0,0,0,0
001624,0,0,0,1,0,0.033933868229079324,0,1,0,0,0,0
001625,1,0,0,0,0,0.19564247131347656,2,1,0,0,0,0
001626,1,0,0,1,0,0.6252626880547075,4,2,0,0,0,1
001627,0,0,0,1,0,0.040001640978743924,0,1,0,0,0,0
001628,1,0,0,1,0,0.11020318657764548,1,2,0,0,0,0
001629,1,0,0,0,0,0.3461328591998808,3,1,0,0,0,0
001630,1,0,0,0,0,0.20990779402670637,2,1,0,0,0,0
001631,1,0,0,0,0,0.20945909288194445,2,1,0,0,0,0
001632,1,0,0,0,0,0.21650390625,3,1,0,0,0,0
001633,1,0,0,0,1,0.11495759752061632,1,2,0,0,0,0
001634,1,0,0,0,0,0.5882136950000593,4,1,0,0,0,1
001635,0,0,0,0,0,0.29626773960254904,3,0,1,0,0,0
001636,1,0,0,0,0,0.14346974863702622,2,1,0,0,0,0
001637,1,1,0,0,0,0.8236989327116996,4,2,0,0,0,1
001638,1,0,0,0,0,0.17156379545485234,2,1,0,0,0,0
001639,0,0,0,0,0,0.07011537035200659,1,0,1,0,0,0
