image_id,task1_image_path,task1_mask_path,pigment_network_mask,negative_network_mask,streaks_mask,milia_like_cysts_mask,globules_mask
002231,Task1_Segmentation/images/002231.jpg,Task1_Segmentation/masks/002231_segmentation.png,Task2_Attributes/masks/pigment_network/002231_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002231_attribute_negative_network.png,Task2_Attributes/masks/streaks/002231_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002231_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002231_attribute_globules.png
002232,Task1_Segmentation/images/002232.jpg,Task1_Segmentation/masks/002232_segmentation.png,Task2_Attributes/masks/pigment_network/002232_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002232_attribute_negative_network.png,Task2_Attributes/masks/streaks/002232_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002232_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002232_attribute_globules.png
002233,Task1_Segmentation/images/002233.jpg,Task1_Segmentation/masks/002233_segmentation.png,Task2_Attributes/masks/pigment_network/002233_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002233_attribute_negative_network.png,Task2_Attributes/masks/streaks/002233_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002233_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002233_attribute_globules.png
002234,Task1_Segmentation/images/002234.jpg,Task1_Segmentation/masks/002234_segmentation.png,Task2_Attributes/masks/pigment_network/002234_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002234_attribute_negative_network.png,Task2_Attributes/masks/streaks/002234_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002234_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002234_attribute_globules.png
002235,Task1_Segmentation/images/002235.jpg,Task1_Segmentation/masks/002235_segmentation.png,Task2_Attributes/masks/pigment_network/002235_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002235_attribute_negative_network.png,Task2_Attributes/masks/streaks/002235_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002235_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002235_attribute_globules.png
002236,Task1_Segmentation/images/002236.jpg,Task1_Segmentation/masks/002236_segmentation.png,Task2_Attributes/masks/pigment_network/002236_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002236_attribute_negative_network.png,Task2_Attributes/masks/streaks/002236_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002236_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002236_attribute_globules.png
002237,Task1_Segmentation/images/002237.jpg,Task1_Segmentation/masks/002237_segmentation.png,Task2_Attributes/masks/pigment_network/002237_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002237_attribute_negative_network.png,Task2_Attributes/masks/streaks/002237_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002237_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002237_attribute_globules.png
002238,Task1_Segmentation/images/002238.jpg,Task1_Segmentation/masks/002238_segmentation.png,Task2_Attributes/masks/pigment_network/002238_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002238_attribute_negative_network.png,Task2_Attributes/masks/streaks/002238_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002238_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002238_attribute_globules.png
002239,Task1_Segmentation/images/002239.jpg,Task1_Segmentation/masks/002239_segmentation.png,Task2_Attributes/masks/pigment_network/002239_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002239_attribute_negative_network.png,Task2_Attributes/masks/streaks/002239_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002239_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002239_attribute_globules.png
002240,Task1_Segmentation/images/002240.jpg,Task1_Segmentation/masks/002240_segmentation.png,Task2_Attributes/masks/pigment_network/002240_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002240_attribute_negative_network.png,Task2_Attributes/masks/streaks/002240_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002240_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002240_attribute_globules.png
002241,Task1_Segmentation/images/002241.jpg,Task1_Segmentation/masks/002241_segmentation.png,Task2_Attributes/masks/pigment_network/002241_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002241_attribute_negative_network.png,Task2_Attributes/masks/streaks/002241_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002241_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002241_attribute_globules.png
002242,Task1_Segmentation/images/002242.jpg,Task1_Segmentation/masks/002242_segmentation.png,Task2_Attributes/masks/pigment_network/002242_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002242_attribute_negative_network.png,Task2_Attributes/masks/streaks/002242_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002242_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002242_attribute_globules.png
002243,Task1_Segmentation/images/002243.jpg,Task1_Segmentation/masks/002243_segmentation.png,Task2_Attributes/masks/pigment_network/002243_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002243_attribute_negative_network.png,Task2_Attributes/masks/streaks/002243_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002243_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002243_attribute_globules.png
002244,Task1_Segmentation/images/002244.jpg,Task1_Segmentation/masks/002244_segmentation.png,Task2_Attributes/masks/pigment_network/002244_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002244_attribute_negative_network.png,Task2_Attributes/masks/streaks/002244_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002244_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002244_attribute_globules.png
002245,Task1_Segmentation/images/002245.jpg,Task1_Segmentation/masks/002245_segmentation.png,Task2_Attributes/masks/pigment_network/002245_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002245_attribute_negative_network.png,Task2_Attributes/masks/streaks/002245_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002245_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002245_attribute_globules.png
002246,Task1_Segmentation/images/002246.jpg,Task1_Segmentation/masks/002246_segmentation.png,Task2_Attributes/masks/pigment_network/002246_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002246_attribute_negative_network.png,Task2_Attributes/masks/streaks/002246_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002246_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002246_attribute_globules.png
002247,Task1_Segmentation/images/002247.jpg,Task1_Segmentation/masks/002247_segmentation.png,Task2_Attributes/masks/pigment_network/002247_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002247_attribute_negative_network.png,Task2_Attributes/masks/streaks/002247_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002247_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002247_attribute_globules.png
002248,Task1_Segmentation/images/002248.jpg,Task1_Segmentation/masks/002248_segmentation.png,Task2_Attributes/masks/pigment_network/002248_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002248_attribute_negative_network.png,Task2_Attributes/masks/streaks/002248_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002248_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002248_attribute_globules.png
002249,Task1_Segmentation/images/002249.jpg,Task1_Segmentation/masks/002249_segmentation.png,Task2_Attributes/masks/pigment_network/002249_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002249_attribute_negative_network.png,Task2_Attributes/masks/streaks/002249_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002249_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002249_attribute_globules.png
002250,Task1_Segmentation/images/002250.jpg,Task1_Segmentation/masks/002250_segmentation.png,Task2_Attributes/masks/pigment_network/002250_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002250_attribute_negative_network.png,Task2_Attributes/masks/streaks/002250_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002250_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002250_attribute_globules.png
002251,Task1_Segmentation/images/002251.jpg,Task1_Segmentation/masks/002251_segmentation.png,Task2_Attributes/masks/pigment_network/002251_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002251_attribute_negative_network.png,Task2_Attributes/masks/streaks/002251_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002251_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002251_attribute_globules.png
002252,Task1_Segmentation/images/002252.jpg,Task1_Segmentation/masks/002252_segmentation.png,Task2_Attributes/masks/pigment_network/002252_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002252_attribute_negative_network.png,Task2_Attributes/masks/streaks/002252_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002252_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002252_attribute_globules.png
002253,Task1_Segmentation/images/002253.jpg,Task1_Segmentation/masks/002253_segmentation.png,Task2_Attributes/masks/pigment_network/002253_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002253_attribute_negative_network.png,Task2_Attributes/masks/streaks/002253_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002253_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002253_attribute_globules.png
002254,Task1_Segmentation/images/002254.jpg,Task1_Segmentation/masks/002254_segmentation.png,Task2_Attributes/masks/pigment_network/002254_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002254_attribute_negative_network.png,Task2_Attributes/masks/streaks/002254_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002254_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002254_attribute_globules.png
002255,Task1_Segmentation/images/002255.jpg,Task1_Segmentation/masks/002255_segmentation.png,Task2_Attributes/masks/pigment_network/002255_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002255_attribute_negative_network.png,Task2_Attributes/masks/streaks/002255_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002255_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002255_attribute_globules.png
002256,Task1_Segmentation/images/002256.jpg,Task1_Segmentation/masks/002256_segmentation.png,Task2_Attributes/masks/pigment_network/002256_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002256_attribute_negative_network.png,Task2_Attributes/masks/streaks/002256_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002256_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002256_attribute_globules.png
002257,Task1_Segmentation/images/002257.jpg,Task1_Segmentation/masks/002257_segmentation.png,Task2_Attributes/masks/pigment_network/002257_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002257_attribute_negative_network.png,Task2_Attributes/masks/streaks/002257_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002257_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002257_attribute_globules.png
002258,Task1_Segmentation/images/002258.jpg,Task1_Segmentation/masks/002258_segmentation.png,Task2_Attributes/masks/pigment_network/002258_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002258_attribute_negative_network.png,Task2_Attributes/masks/streaks/002258_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002258_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002258_attribute_globules.png
002259,Task1_Segmentation/images/002259.jpg,Task1_Segmentation/masks/002259_segmentation.png,Task2_Attributes/masks/pigment_network/002259_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002259_attribute_negative_network.png,Task2_Attributes/masks/streaks/002259_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002259_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002259_attribute_globules.png
002260,Task1_Segmentation/images/002260.jpg,Task1_Segmentation/masks/002260_segmentation.png,Task2_Attributes/masks/pigment_network/002260_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002260_attribute_negative_network.png,Task2_Attributes/masks/streaks/002260_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002260_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002260_attribute_globules.png
002261,Task1_Segmentation/images/002261.jpg,Task1_Segmentation/masks/002261_segmentation.png,Task2_Attributes/masks/pigment_network/002261_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002261_attribute_negative_network.png,Task2_Attributes/masks/streaks/002261_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002261_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002261_attribute_globules.png
002262,Task1_Segmentation/images/002262.jpg,Task1_Segmentation/masks/002262_segmentation.png,Task2_Attributes/masks/pigment_network/002262_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002262_attribute_negative_network.png,Task2_Attributes/masks/streaks/002262_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002262_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002262_attribute_globules.png
002263,Task1_Segmentation/images/002263.jpg,Task1_Segmentation/masks/002263_segmentation.png,Task2_Attributes/masks/pigment_network/002263_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002263_attribute_negative_network.png,Task2_Attributes/masks/streaks/002263_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002263_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002263_attribute_globules.png
002264,Task1_Segmentation/images/002264.jpg,Task1_Segmentation/masks/002264_segmentation.png,Task2_Attributes/masks/pigment_network/002264_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002264_attribute_negative_network.png,Task2_Attributes/masks/streaks/002264_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002264_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002264_attribute_globules.png
002265,Task1_Segmentation/images/002265.jpg,Task1_Segmentation/masks/002265_segmentation.png,Task2_Attributes/masks/pigment_network/002265_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002265_attribute_negative_network.png,Task2_Attributes/masks/streaks/002265_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002265_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002265_attribute_globules.png
002266,Task1_Segmentation/images/002266.jpg,Task1_Segmentation/masks/002266_segmentation.png,Task2_Attributes/masks/pigment_network/002266_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002266_attribute_negative_network.png,Task2_Attributes/masks/streaks/002266_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002266_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002266_attribute_globules.png
002267,Task1_Segmentation/images/002267.jpg,Task1_Segmentation/masks/002267_segmentation.png,Task2_Attributes/masks/pigment_network/002267_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002267_attribute_negative_network.png,Task2_Attributes/masks/streaks/002267_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002267_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002267_attribute_globules.png
002268,Task1_Segmentation/images/002268.jpg,Task1_Segmentation/masks/002268_segmentation.png,Task2_Attributes/masks/pigment_network/002268_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002268_attribute_negative_network.png,Task2_Attributes/masks/streaks/002268_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002268_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002268_attribute_globules.png
002269,Task1_Segmentation/images/002269.jpg,Task1_Segmentation/masks/002269_segmentation.png,Task2_Attributes/masks/pigment_network/002269_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002269_attribute_negative_network.png,Task2_Attributes/masks/streaks/002269_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002269_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002269_attribute_globules.png
002270,Task1_Segmentation/images/002270.jpg,Task1_Segmentation/masks/002270_segmentation.png,Task2_Attributes/masks/pigment_network/002270_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002270_attribute_negative_network.png,Task2_Attributes/masks/streaks/002270_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002270_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002270_attribute_globules.png
002271,Task1_Segmentation/images/002271.jpg,Task1_Segmentation/masks/002271_segmentation.png,Task2_Attributes/masks/pigment_network/002271_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002271_attribute_negative_network.png,Task2_Attributes/masks/streaks/002271_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002271_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002271_attribute_globules.png
002272,Task1_Segmentation/images/002272.jpg,Task1_Segmentation/masks/002272_segmentation.png,Task2_Attributes/masks/pigment_network/002272_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002272_attribute_negative_network.png,Task2_Attributes/masks/streaks/002272_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002272_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002272_attribute_globules.png
002273,Task1_Segmentation/images/002273.jpg,Task1_Segmentation/masks/002273_segmentation.png,Task2_Attributes/masks/pigment_network/002273_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002273_attribute_negative_network.png,Task2_Attributes/masks/streaks/002273_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002273_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002273_attribute_globules.png
002274,Task1_Segmentation/images/002274.jpg,Task1_Segmentation/masks/002274_segmentation.png,Task2_Attributes/masks/pigment_network/002274_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002274_attribute_negative_network.png,Task2_Attributes/masks/streaks/002274_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002274_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002274_attribute_globules.png
002275,Task1_Segmentation/images/002275.jpg,Task1_Segmentation/masks/002275_segmentation.png,Task2_Attributes/masks/pigment_network/002275_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002275_attribute_negative_network.png,Task2_Attributes/masks/streaks/002275_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002275_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002275_attribute_globules.png
002276,Task1_Segmentation/images/002276.jpg,Task1_Segmentation/masks/002276_segmentation.png,Task2_Attributes/masks/pigment_network/002276_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002276_attribute_negative_network.png,Task2_Attributes/masks/streaks/002276_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002276_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002276_attribute_globules.png
002277,Task1_Segmentation/images/002277.jpg,Task1_Segmentation/masks/002277_segmentation.png,Task2_Attributes/masks/pigment_network/002277_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002277_attribute_negative_network.png,Task2_Attributes/masks/streaks/002277_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002277_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002277_attribute_globules.png
002278,Task1_Segmentation/images/002278.jpg,Task1_Segmentation/masks/002278_segmentation.png,Task2_Attributes/masks/pigment_network/002278_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002278_attribute_negative_network.png,Task2_Attributes/masks/streaks/002278_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002278_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002278_attribute_globules.png
002279,Task1_Segmentation/images/002279.jpg,Task1_Segmentation/masks/002279_segmentation.png,Task2_Attributes/masks/pigment_network/002279_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002279_attribute_negative_network.png,Task2_Attributes/masks/streaks/002279_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002279_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002279_attribute_globules.png
002280,Task1_Segmentation/images/002280.jpg,Task1_Segmentation/masks/002280_segmentation.png,Task2_Attributes/masks/pigment_network/002280_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002280_attribute_negative_network.png,Task2_Attributes/masks/streaks/002280_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002280_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002280_attribute_globules.png
002281,Task1_Segmentation/images/002281.jpg,Task1_Segmentation/masks/002281_segmentation.png,Task2_Attributes/masks/pigment_network/002281_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002281_attribute_negative_network.png,Task2_Attributes/masks/streaks/002281_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002281_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002281_attribute_globules.png
002282,Task1_Segmentation/images/002282.jpg,Task1_Segmentation/masks/002282_segmentation.png,Task2_Attributes/masks/pigment_network/002282_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002282_attribute_negative_network.png,Task2_Attributes/masks/streaks/002282_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002282_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002282_attribute_globules.png
002283,Task1_Segmentation/images/002283.jpg,Task1_Segmentation/masks/002283_segmentation.png,Task2_Attributes/masks/pigment_network/002283_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002283_attribute_negative_network.png,Task2_Attributes/masks/streaks/002283_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002283_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002283_attribute_globules.png
002284,Task1_Segmentation/images/002284.jpg,Task1_Segmentation/masks/002284_segmentation.png,Task2_Attributes/masks/pigment_network/002284_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002284_attribute_negative_network.png,Task2_Attributes/masks/streaks/002284_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002284_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002284_attribute_globules.png
002285,Task1_Segmentation/images/002285.jpg,Task1_Segmentation/masks/002285_segmentation.png,Task2_Attributes/masks/pigment_network/002285_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002285_attribute_negative_network.png,Task2_Attributes/masks/streaks/002285_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002285_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002285_attribute_globules.png
002286,Task1_Segmentation/images/002286.jpg,Task1_Segmentation/masks/002286_segmentation.png,Task2_Attributes/masks/pigment_network/002286_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002286_attribute_negative_network.png,Task2_Attributes/masks/streaks/002286_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002286_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002286_attribute_globules.png
002287,Task1_Segmentation/images/002287.jpg,Task1_Segmentation/masks/002287_segmentation.png,Task2_Attributes/masks/pigment_network/002287_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002287_attribute_negative_network.png,Task2_Attributes/masks/streaks/002287_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002287_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002287_attribute_globules.png
002288,Task1_Segmentation/images/002288.jpg,Task1_Segmentation/masks/002288_segmentation.png,Task2_Attributes/masks/pigment_network/002288_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002288_attribute_negative_network.png,Task2_Attributes/masks/streaks/002288_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002288_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002288_attribute_globules.png
002289,Task1_Segmentation/images/002289.jpg,Task1_Segmentation/masks/002289_segmentation.png,Task2_Attributes/masks/pigment_network/002289_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002289_attribute_negative_network.png,Task2_Attributes/masks/streaks/002289_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002289_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002289_attribute_globules.png
002290,Task1_Segmentation/images/002290.jpg,Task1_Segmentation/masks/002290_segmentation.png,Task2_Attributes/masks/pigment_network/002290_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002290_attribute_negative_network.png,Task2_Attributes/masks/streaks/002290_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002290_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002290_attribute_globules.png
002291,Task1_Segmentation/images/002291.jpg,Task1_Segmentation/masks/002291_segmentation.png,Task2_Attributes/masks/pigment_network/002291_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002291_attribute_negative_network.png,Task2_Attributes/masks/streaks/002291_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002291_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002291_attribute_globules.png
002292,Task1_Segmentation/images/002292.jpg,Task1_Segmentation/masks/002292_segmentation.png,Task2_Attributes/masks/pigment_network/002292_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002292_attribute_negative_network.png,Task2_Attributes/masks/streaks/002292_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002292_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002292_attribute_globules.png
002293,Task1_Segmentation/images/002293.jpg,Task1_Segmentation/masks/002293_segmentation.png,Task2_Attributes/masks/pigment_network/002293_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002293_attribute_negative_network.png,Task2_Attributes/masks/streaks/002293_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002293_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002293_attribute_globules.png
002294,Task1_Segmentation/images/002294.jpg,Task1_Segmentation/masks/002294_segmentation.png,Task2_Attributes/masks/pigment_network/002294_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002294_attribute_negative_network.png,Task2_Attributes/masks/streaks/002294_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002294_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002294_attribute_globules.png
002295,Task1_Segmentation/images/002295.jpg,Task1_Segmentation/masks/002295_segmentation.png,Task2_Attributes/masks/pigment_network/002295_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002295_attribute_negative_network.png,Task2_Attributes/masks/streaks/002295_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002295_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002295_attribute_globules.png
002296,Task1_Segmentation/images/002296.jpg,Task1_Segmentation/masks/002296_segmentation.png,Task2_Attributes/masks/pigment_network/002296_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002296_attribute_negative_network.png,Task2_Attributes/masks/streaks/002296_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002296_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002296_attribute_globules.png
002297,Task1_Segmentation/images/002297.jpg,Task1_Segmentation/masks/002297_segmentation.png,Task2_Attributes/masks/pigment_network/002297_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002297_attribute_negative_network.png,Task2_Attributes/masks/streaks/002297_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002297_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002297_attribute_globules.png
002298,Task1_Segmentation/images/002298.jpg,Task1_Segmentation/masks/002298_segmentation.png,Task2_Attributes/masks/pigment_network/002298_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002298_attribute_negative_network.png,Task2_Attributes/masks/streaks/002298_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002298_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002298_attribute_globules.png
